Time,Kappa_L1,Alpha_L1,Gamma_L1,Fx_L1,Fy_L1,Fz_L1,Mx_L1,Mz_L1
        0.186, 0.022885043174, 0.445683777332, 0.318038135767, -4142.48535156, -299.088348389, 11986.5839844, -26.2479686737, 2.57296776772
       0.1865, 0.0282988157123, 0.451864778996, 0.329588323832, -4197.40478516, -306.954345703, 11828.8154297, -24.5045528412,  7.2501077652
        0.187, 0.0337062515318, 0.456919312477, 0.341596066952, -4229.04736328, -313.84387207, 11629.3046875, -22.0142326355, 11.8086509705
       0.1875, 0.0390933603048, 0.460820317268, 0.354037553072, -4218.18994141, -320.093780518, 11400.6552734, -18.6448707581, 15.6870641708
        0.188, 0.0444610193372, 0.463545560837, 0.366887807846, -4165.43017578, -326.304870605, 11140.7626953, -15.1956672668, 18.9391155243
       0.1885, 0.0497997440398, 0.465205043554, 0.380121290684, -4088.7434082, -333.015167236, 10874.1767578, -11.8872995377, 21.2155342102
        0.189, 0.0551031008363, 0.465874761343, 0.393713116646, -3978.76708984, -340.953674316, 10630.0458984, -8.94573974609, 22.4231834412
       0.1895, 0.0603634677827, 0.46564027667, 0.407639414072, -3821.92260742, -349.801208496, 10410.7041016, -6.57459831238, 22.7579708099
         0.19, 0.0655529052019, 0.464637875557, 0.421881198883, -3627.38574219, -358.877838135, 10207.3896484, -24.5923709869, 15.0121068954
       0.1905, 0.0706049278378, 0.462950199842, 0.436421692371, -3395.51953125, -368.176239014, 10038.5195312, -23.0198421478, 13.9186706543
        0.191, 0.075477451086, 0.460680961609, 0.451245456934,  -3115.171875, -377.689971924, 9907.77246094, -21.3954601288, 12.3232145309
       0.1915, 0.0801058262587, 0.457917064428, 0.466341733932, -2796.26269531, -387.001708984, 9812.09960938, -20.2413368225, 10.2483444214
        0.192, 0.0844118148088, 0.454809129238, 0.481704175472, -2462.67749023, -396.117645264, 9742.68847656, -19.6259994507, 7.61232852936
       0.1925, 0.0883370116353, 0.451416432858, 0.497329324484, -2123.99047852, -405.028259277, 9697.60253906, -19.6087188721, 4.75525712967
        0.193, 0.0918470919132, 0.447766810656, 0.513213515282, -1790.56225586, -413.11831665,  9659.7578125, -19.8587837219, 1.81067025661
       0.1935, 0.0949135646224, 0.443860083818, 0.529353559017, -1488.72717285, -419.992218018, 9627.05957031, -20.4443740845, -1.2028362751
        0.194, 0.0975160747766, 0.439736902714, 0.545745790005, -1226.77001953, -425.557830811, 9595.20898438, -21.0582370758, -3.95942020416
       0.1945, 0.0996431484818, 0.435361027718, 0.562386274338, -997.007019043, -429.805664062, 9557.23535156, -21.7093200684, -6.5370464325
        0.195, 0.101284950972, 0.430666029453, 0.579268276691, -800.899719238, -432.954071045, 9494.28515625, -22.7334270477, -8.63388633728
       0.1955,   0.102429986, 0.425683885813, 0.596383273602, -642.617797852, -435.331787109, 9405.15136719, -23.9911689758, -10.2755765915
        0.196, 0.103071793914, 0.42037525773, 0.61371999979, -509.617828369, -436.965698242, 9292.33984375, -25.4964618683, -11.2750930786
       0.1965, 0.103214241564, 0.414723485708, 0.631262898445, -392.358856201, -437.746795654,  9151.4140625, -27.222574234, -11.6659488678
        0.197, 0.102861918509, 0.408722519875, 0.648994803429, -296.99710083, -437.507904053,     8975.9375,  -28.76354599, -11.5221996307
       0.1975, 0.10202986747, 0.402404993773, 0.66689491272, -218.719589233, -436.211883545, 8767.89941406, -29.9795398712, -10.9523296356
        0.198, 0.100748836994, 0.39573776722, 0.684938430786, -140.656005859, -434.053924561, 8528.69042969, -30.8792991638, -9.98489570618
       0.1985, 0.0990518331528, 0.388706803322, 0.703095793724, -58.8570175171, -431.417694092, 8264.70703125, -31.4454784393, -8.72961235046
        0.199, 0.0969676449895, 0.381375908852, 0.721336066723, 26.3996276855, -428.585296631, 7982.50292969, -31.7480354309, -7.27648258209
       0.1995, 0.0945290923119, 0.373796254396, 0.739627480507, 126.511436462, -425.83795166, 7689.61816406, -31.7806625366, -5.56100845337
          0.2, 0.0917762368917, 0.365981608629, 0.757936477661, 249.850540161, -423.30657959, 7388.98388672, -31.4649219513, -3.63273859024
       0.2005, 0.0887469798326, 0.35797637701, 0.776228666306, 391.170928955, -421.249542236, 7091.11523438, -30.8464679718, -1.58466231823
        0.201, 0.0854755938053, 0.349884182215, 0.794470727444, 550.854370117, -420.067993164, 6811.10791016, -29.9300441742, 0.576949834824
       0.2015, 0.0819954127073, 0.341755479574, 0.812632083893, 737.000244141, -420.010070801, 6556.35498047, -28.7440090179, 2.82023715973
        0.202, 0.0783328264952, 0.333609580994, 0.830684244633, 945.555175781, -421.186859131, 6332.20410156, -27.3376655579, 5.08538246155
       0.2025, 0.0745065361261, 0.32553550601, 0.84860253334, 1165.98718262, -423.681854248, 6142.76123047, -25.781671524, 7.29045343399
        0.203, 0.0705371052027, 0.317596763372, 0.866367220879, 1396.93896484, -427.571228027, 5993.66503906, -24.0822906494, 9.37965583801
       0.2035, 0.0664441809058, 0.309811145067, 0.883962273598, 1634.50378418, -432.763336182, 5882.66455078, -22.2439174652, 11.3003406525
        0.204, 0.0622453577816, 0.302221775055, 0.901376008987,  1863.1361084, -439.048797607, 5807.63085938, -20.2492618561, 12.9445047379
       0.2045, 0.0579555779696, 0.294900178909, 0.918601512909, 2070.56469727, -446.106079102, 5759.90527344, -18.0893173218, 14.1911840439
        0.205, 0.0535981506109, 0.287856221199, 0.93563503027, 2252.99633789, -453.645263672, 5729.89550781, -15.8070983887, 15.0319299698
       0.2055, 0.0491983555257, 0.281067162752, 0.952472865582, 2399.95751953, -461.297668457, 5704.77539062, -13.384098053, 15.3644514084
        0.206, 0.0447825491428, 0.274525433779, 0.969111323357, 2498.54174805, -468.859680176, 5679.08837891, -10.922577858, 15.0944814682
       0.2065, 0.040377240628, 0.268213570118, 0.985545873642, 2547.38452148, -475.983215332, 5642.14160156, -8.45169353485, 14.2220716476
