Time,Ay,Bk_Stat,GearStat,Pitch,Roll,Roll_E,Roll_L1,Roll_L2,Roll_R1,Roll_R2,Rot_L1,Rot_L2,Rot_R1,Rot_R2,Steer_SW,Vx,VxTarget,Vxz_Fwd,Xo,Xpreview,X_L1,X_L2,X_R1,X_R2,Yaw,Yaw_L1,Yaw_L2,Yaw_R1,Yaw_R2,Yo,Ypreview,Y_L1,Y_L2,Y_R1,Y_R2,Zcg_SM,Zo,Z_L1,Z_L2,Z_R1,Z_R2
6.325, 0.05049777424014, 0, 6, 2.131721631961, -2.09610326575, -2.097555521047, -1.122792794095, -0.5204008986357, -3.123864781568, -3.614707384496, 93.79084394536, 93.79097254188, 93.79105017912, 93.79018982599, 3.274956660169, 99.99646536405, 100, 100.0391476689, 239.0766236109, 255.4494675075, 239.4569200002, 237.431914217, 238.7294935079, 236.7015394751, -29.55253451706, -29.19042583347, -29.74218321932, -29.49062442926, -29.23542552494, -137.0048497984, -146.2728517573, -136.3564842695, -135.2062931012, -137.6442260916, -136.4982293162, 40.8201154406, 40.40229157122, 40.70186519855, 40.7721242665, 40.75912036505, 40.82397379342
6.35, 0.05590669122864, 0, 6, 2.138359530553, -2.172479770872, -2.173994386627, -1.199372681765, -0.6029806673122, -3.195875255232, -3.693227761383, 94.16155878947, 94.1616145692, 94.16221283909, 94.1612374079, 3.682450137659, 99.99599623038, 100, 100.039030126, 239.6811698005, 256.059201894, 240.0613007031, 238.0356872202, 239.3346863618, 237.3061111594, -29.52210903845, -29.13775133757, -29.70724194507, -29.43739493115, -29.20170945951, -137.3464454032, -146.6053702881, -136.6975205931, -135.5484350562, -137.98563929, -136.8407384496, 40.79984365479, 40.3819051593, 40.68038295491, 40.75088007256, 40.73960939223, 40.80482055508
6.375, 0.06172494388708, 0, 6, 2.146171959775, -2.24605443417, -2.247631866707, -1.272888038632, -0.6835306118483, -3.264968496212, -3.769316370896, 94.53224702316, 94.53223042588, 94.53340121771, 94.53230722377, 4.104188566663, 99.99553158472, 100, 100.0389619399, 240.2859220038, 256.6697204396, 240.6658435965, 238.6395513338, 239.9401236882, 237.9108565509, -29.48805826281, -29.08041506295, -29.66852664471, -29.37949753358, -29.16433244359, -137.6876549677, -146.9364838956, -137.0381640726, -135.8903130022, -138.326705324, -137.1830285962, 40.77948881781, 40.36141207163, 40.6588320745, 40.72959595324, 40.71995980498, 40.78557441614
6.4, 0.06792122705848, 0, 6, 2.154833856033, -2.316572148417, -2.318212327112, -1.342731959764, -0.7617351503737, -3.33132010394, -3.842762629784, 94.90290768235, 94.90281910917, 94.90461666305, 94.90340097905, 4.53910758983, 99.99508137999, 100, 100.0389347904, 240.8909025381, 257.2810755112, 241.2705673201, 239.2435201578, 240.5458289512, 238.5157935454, -29.45016697954, -29.01829566081, -29.6258591787, -29.31691181635, -29.12307874671, -138.0284432249, -147.2660950155, -137.3783785595, -136.2318980968, -138.6673896284, -137.5250736019, 40.75903866366, 40.34080643236, 40.6372262151, 40.70825860361, 40.7001812441, 40.76621555864
6.425, 0.07484048211607, 0, 6, 2.163728861134, -2.383771910056, -2.385473693147, -1.40817059078, -0.8372600839588, -3.39522905205, -3.913280769384, 95.27353979979, 95.27337961138, 95.27585827979, 95.27452026983, 4.98609873638, 99.99459870904, 100, 100.0388418214, 241.4961367896, 257.893323088, 241.8754920104, 239.8476081912, 241.151827794, 239.1209406217, -29.40820295193, -28.95131450463, -29.57904061194, -29.24963816718, -29.07780462523, -138.3687734552, -147.5940985534, -137.7181255252, -136.5731596714, -139.0076550044, -137.8668455872, 40.73848472591, 40.32009200396, 40.61558548548, 40.68685166765, 40.68029959103, 40.74671621775
6.45, 0.08311103408773, 0, 6, 2.170880865855, -2.448622569508, -2.45038228808, -1.4679699934, -0.9105132049146, -3.463720920694, -3.982387006742, 95.64414237197, 95.64391085268, 95.64712851971, 95.6456666251, 5.443849579733, 99.99402048246, 100, 100.0382412021, 242.1016559259, 258.5065282479, 242.4806428918, 240.4518305418, 241.7581693623, 239.7263177297, -29.36188526743, -28.87892101793, -29.52803218224, -29.17799749621, -29.02822135928, -138.7086157236, -147.920370794, -138.057364504, -136.9140656485, -139.347448527, -138.2083143313, 40.71784173654, 40.29932337479, 40.59403785646, 40.66535749368, 40.66065090556, 40.72707095915
6.475, 0.09213786643548, 0, 6, 2.171544458807, -2.514975773102, -2.516784343239, -1.525905250185, -0.9843512205244, -3.54320396174, -4.054181987042, 96.01471394946, 96.01441185249, 96.01844291633, 96.01684250978, 5.910140708333, 99.99345088592, 100, 100.0372118699, 242.707506407, 259.1208003871, 243.0860488648, 241.0562018279, 242.3649038848, 240.3319492489, -29.31069056454, -28.8007353855, -29.47273250109, -29.10239576997, -28.97394103201, -139.0479545925, -148.2447080612, -138.3960468002, -137.2545841138, -139.6867146425, -138.5494497207, 40.69718182744, 40.27866896595, 40.57272964777, 40.6437420055, 40.64157141233, 40.7073097522
6.5, 0.1006830625631, 0, 6, 2.161966574067, -2.585467421069, -2.587310375996, -1.588302707386, -1.060196906675, -3.629746031881, -4.131200399973, 96.38525126935, 96.38488187666, 96.38979908288, 96.38805186578, 6.382353244809, 99.99282403883, 100, 100.0360087444, 243.313737413, 259.7362680996, 243.6917342559, 241.6607395545, 242.9720483447, 240.9378628712, -29.25400024906, -28.71651577692, -29.41297837963, -29.02131113446, -28.91460901234, -139.3867583068, -148.5668708964, -138.7341133465, -137.5946784206, -140.0254145777, -138.8902188122, 40.67658055639, 40.25828047445, 40.55164099881, 40.62200753907, 40.62290799449, 40.68745991843
6.525, 0.1102360332041, 0, 6, 2.143483128312, -2.659060052711, -2.66092324912, -1.658434744878, -1.135163490813, -3.711769547519, -4.218766001613, 96.75575039576, 96.7553209383, 96.76119082305, 96.75929977472, 6.859527872342, 99.99203503774, 100, 100.0346851264, 243.9203712342, 260.3529765224, 244.2977145927, 242.26547163, 243.5795905339, 241.544093802, -29.19168278876, -28.62686488935, -29.34927522393, -28.93371718807, -28.84865113408, -139.7249655315, -148.8867638804, -139.0715087511, -137.9343006855, -140.3635224085, -139.2305740285, 40.65606919085, 40.23816217242, 40.53059782148, 40.60027075604, 40.6042021536, 40.66766958965
6.55, 0.1201429538263, 0, 6, 2.124701044768, -2.734873221794, -2.736756163431, -1.735669811247, -1.208088543728, -3.786236497992, -4.31790094365, 97.12620902631, 97.12573012552, 97.1326101605, 97.13058944123, 7.343867220035, 99.99138559011, 100, 100.0335453262, 244.527375927, 260.9708151192, 244.9040018278, 242.8704396715, 244.1875278395, 242.1506867121, -29.12453204381, -28.53211187706, -29.28258721032, -28.83986981252, -28.77420444099, -140.0625040912, -149.2045708371, -139.4081923725, -138.2733868137, -140.7009983703, -139.5704427138, 40.63567446154, 40.21816785726, 40.50943825002, 40.57877050006, 40.58523596835, 40.6483132734
6.575, 0.128581366919, 0, 6, 2.116087718407, -2.812865503519, -2.814786547911, -1.817590096629, -1.282485651381, -3.853681306787, -4.42115627042, 97.49662750032, 97.49610765244, 97.50404960304, 97.50191236065, 7.838334654491, 99.99093139583, 100, 100.0329189385, 245.1347059182, 261.5896313836, 245.5106125743, 243.4756796369, 244.7958633111, 242.7576663821, -29.05358915796, -28.4328668664, -29.21233221922, -28.74026976063, -28.69306118144, -140.3993036656, -149.5205555976, -139.7441286407, -138.6118685131, -141.0377987541, -139.9097501212, 40.61542416287, 40.19811520611, 40.48807178999, 40.55763532539, 40.56584938254, 40.62952413029
6.6, 0.1341642767256, 0, 6, 2.124024858404, -2.889693096358, -2.891681539753, -1.898526603169, -1.360760756056, -3.911336085943, -4.513315729275, 97.86700718922, 97.86644823089, 97.87550574287, 97.8732541113, 8.344199179218, 99.99048393813, 100, 100.0329665857, 245.7423525869, 262.2093559249, 246.1175698694, 244.0812112364, 245.4046075487, 243.3650325197, -28.97937028565, -28.32994871694, -29.13645551768, -28.63528968668, -28.60949561223, -140.7352880232, -149.8348333193, -140.0792769464, -138.949688487, -141.373881951, -140.2484445642, 40.59527779912, 40.17783452048, 40.46647159834, 40.53679191451, 40.54583575821, 40.61101763161
6.625, 0.139618717083, 0, 6, 2.148092263641, -2.957994010224, -2.960075953086, -1.968705476917, -1.439323254809, -3.954648813158, -4.584856061862, 98.23734937688, 98.23674555369, 98.24698222725, 98.24460756198, 8.860103813109, 99.98982145051, 100, 100.0333039839, 246.3503601376, 262.8300466497, 246.7249019052, 244.6870412699, 246.013794234, 243.972783925, -28.90159192387, -28.22339381143, -29.05308310688, -28.52580258139, -28.5254274519, -141.0703806119, -150.147286843, -140.4135916313, -139.2868097799, -141.7092005121, -140.5865021331, 40.57509854408, 40.15719493792, 40.4446914518, 40.51603828522, 40.52513380691, 40.59237191753
6.65, 0.1457893734047, 0, 6, 2.181458574138, -3.012499302657, -3.014686101897, -2.020169791935, -1.512806107863, -3.990149238239, -4.633351265677, 98.60765448295, 98.60699411693, 98.61849036317, 98.61597608331, 9.382293480156, 99.98897851313, 100, 100.033505378, 246.9588085879, 263.4518764091, 247.3326436889, 245.2931723356, 246.6235025168, 244.5809312477, -28.81926915013, -28.11170566167, -28.96155548846, -28.41233921926, -28.44029362214, -141.4045285714, -150.4575864214, -140.7470202449, -139.6232118347, -142.0436837316, -140.923914179, 40.55474744261, 40.13619273257, 40.42293060755, 40.49516595439, 40.50418837976, 40.5732573024
6.675, 0.1519629218287, 0, 6, 2.21274082508, -3.052416101532, -3.054695977117, -2.052620896106, -1.576924024677, -4.022531255465, -4.661725813343, 98.97792138874, 98.97718804591, 98.99004399395, 98.98736942026, 9.905051559472, 99.98796412904, 100, 100.0334258101, 247.567801184, 264.0751117373, 247.9408305718, 245.8996066042, 247.2338031898, 245.1894934118, -28.73086950138, -27.99331500798, -28.86206457193, -28.2941144024, -28.35262192333, -141.7377059396, -150.7652275614, -141.0795023825, -139.9588838067, -142.3772732148, -141.2606801633, 40.53414804774, 40.11497943188, 40.40136160164, 40.47399243016, 40.4833389532, 40.55342549426
6.7, 0.1593009337145, 0, 6, 2.231778035354, -3.077383568063, -3.079721874277, -2.069989013717, -1.62778913317, -4.045996390479, -4.676675651512, 99.34814719887, 99.34733991907, 99.36165182218, 99.35879973996, 10.42311006055, 99.98658579927, 100, 100.0329895095, 248.1774318837, 264.6999936329, 248.549487132, 246.5063537789, 247.8447248766, 245.7984951947, -28.63500785317, -27.86779243373, -28.75552211626, -28.16990186323, -28.26030510063, -142.0698853924, -151.0697424519, -141.4109791777, -140.2938102985, -142.7099356368, -141.5967925057, 40.51325746468, 40.09371563681, 40.37998298124, 40.45243879149, 40.46248432596, 40.53274025256
6.725, 0.1707917859601, 0, 6, 2.235563665327, -3.087029625838, -3.08938324505, -2.074428076124, -1.659142874534, -4.05530811958, -4.691297038147, 99.71832968626, 99.71746296558, 99.73331325086, 99.73028362854, 10.93522927239, 99.98512512825, 100, 100.032148921, 248.7877405307, 265.326565783, 249.1586298207, 247.1134498172, 248.4562769048, 246.4079851005, -28.53150032461, -27.73620100436, -28.64446840117, -28.04025746369, -28.15914072106, -142.4010287016, -151.3710172315, -141.7414064052, -140.6279500646, -143.0416355389, -141.9322046243, 40.49206203171, 40.07244765306, 40.35869726984, 40.43064425373, 40.44150809318, 40.51145905361
6.75, 0.1848707966585, 0, 6, 2.229124068396, -3.085921650947, -3.0882608803, -2.069703970288, -1.671539293561, -4.055598284628, -4.712927210149, 100.088469624, 100.0875587399, 100.1050198954, 100.1018279219, 11.44456516656, 99.98395647994, 100, 100.0311286478, 249.398700936, 265.9546636491, 249.7682770923, 247.7209519144, 249.0684682271, 247.0180191265, -28.42147355582, -27.5995120824, -28.53145455244, -27.9060425946, -28.04674185596, -142.7311022637, -151.6693248272, -142.0707494513, -140.9612303743, -143.3723212303, -142.26682658, 40.47064884227, 40.05116326628, 40.33744253703, 40.40887676071, 40.4204907123, 40.49008506326
6.775, 0.1980242263257, 0, 6, 2.220575415522, -3.080685527692, -3.08300289204, -2.060704161074, -1.672363806558, -4.053547890736, -4.737620649283, 100.4585689772, 100.4576282766, 100.4767600973, 100.4734215722, 11.95539198013, 99.98304648457, 100, 100.0300559814, 250.0102675421, 266.5840734547, 250.3784522718, 248.3289132152, 249.6813057591, 247.6286336878, -28.30638786291, -27.45853333829, -28.41689150858, -27.76777620802, -27.92517844645, -143.060067034, -151.9650361703, -142.398968019, -141.293565694, -143.7019343286, -142.6005569324, 40.44916547984, 40.02984957336, 40.3161845386, 40.38731678704, 40.39949228621, 40.4689206857
6.8, 0.2101343924917, 0, 6, 2.214832100235, -3.075077159615, -3.077378339667, -2.050230727853, -1.670031779692, -4.05252662779, -4.761642497747, 100.8286287258, 100.8276681913, 100.8485270083, 100.845048517, 12.46953527858, 99.98229888927, 100, 100.0289922122, 250.6224300844, 267.2147000348, 250.9891852959, 248.937366543, 250.2948093923, 248.2398465473, -28.18697824886, -27.31319288355, -28.29909860573, -27.62522436594, -27.79808633381, -143.3878680595, -152.2583061774, -142.7260064951, -141.6248805418, -144.0304120092, -142.9333149529, 40.42772410154, 40.00852145782, 40.29494724294, 40.36595471005, 40.37853782397, 40.4479426016
6.825, 0.2211433655975, 0, 6, 2.212724695706, -3.070406295084, -3.072699599956, -2.039484899877, -1.66884454992, -4.0532657584, -4.782702154363, 101.1986484287, 101.197674412, 101.2203194071, 101.2167013816, 12.98643062, 99.98152561004, 100, 100.0278085563, 251.2352132608, 267.8465618386, 251.6005082734, 249.546336212, 250.9090100974, 248.8516797747, -28.0632771504, -27.16300436464, -28.17665506183, -27.47787668265, -27.66722165173, -143.71444385, -152.5490772841, -143.0517996742, -141.9551112789, -144.3576897418, -143.2650376589, 40.40638231257, 39.9872203134, 40.27377768129, 40.34473548775, 40.35764927961, 40.42708859097
6.85, 0.2313410773732, 0, 6, 2.212837188674, -3.066877531716, -3.069168428946, -2.029250916189, -1.670445543066, -4.055628876784, -4.800408183265, 101.5686262887, 101.5676435169, 101.5921391161, 101.5883784589, 13.50426079856, 99.98059014679, 100, 100.0264119972, 251.8486580232, 268.4797350112, 252.2124509751, 250.1558422895, 251.5239434272, 249.4641581468, -27.93494104625, -27.0072796864, -28.04866557051, -27.32459915329, -27.53300336427, -144.0397328134, -152.8371793512, -143.3762795942, -142.2842026686, -144.683704103, -143.5956732067, 40.38516230312, 39.96599680951, 40.25270676646, 40.32360264812, 40.33685068136, 40.40629697534
6.875, 0.2408773120621, 0, 6, 2.213086938431, -3.06415524912, -3.066444625981, -2.020368705561, -1.674715182668, -4.058395302994, -4.815583478467, 101.9385597795, 101.9375729705, 101.9639880872, 101.9600812796, 14.0208776622, 99.97938565109, 100, 100.0247585222, 252.46280831, 269.1143089819, 252.8250398169, 250.7659038156, 252.1396413703, 250.0773083281, -27.80152052537, -26.84561786736, -27.91473909169, -27.16482007504, -27.39505212335, -144.3636746308, -153.1224112619, -143.6993799902, -142.6121039664, -145.0083956379, -143.9251744219, 40.36406472034, 39.944893262, 40.2317405521, 40.30251821921, 40.31613383798, 40.38552751819
6.9, 0.2505417476324, 0, 6, 2.212158036452, -3.061487407612, -3.063772866434, -2.012825509548, -1.680374434337, -4.05904041812, -4.82909000365, 102.3084466862, 102.307461397, 102.3358665297, 102.3318121349, 14.53465324556, 99.97790006442, 100, 100.0228586963, 253.077700488, 269.7503464698, 253.4382982834, 251.3765420944, 252.7561289726, 250.6911573657, -27.66270876723, -26.67867072203, -27.77490655315, -26.99954614857, -27.2527592517, -144.6862091707, -153.4046169494, -144.0210397631, -142.9387644645, -145.3317084515, -144.2534926612, 40.34307628065, 39.92392252696, 40.21085839296, 40.28147413685, 40.29545870087, 40.36476431272
6.925, 0.2605056820084, 0, 6, 2.20965835566, -3.05817598847, -3.060453810837, -2.006412756313, -1.68600104696, -4.057305384718, -4.841634260967, 102.6782850044, 102.6773081488, 102.707774872, 102.7035728006, 15.04459050508, 99.97614842672, 100, 100.0206968068, 253.6933625952, 270.3878809946, 254.0522485964, 251.9877809493, 253.3734339012, 251.3057326413, -27.51836855422, -26.50514066811, -27.62939664138, -26.8283406293, -27.10555341816, -145.007276289, -153.6836922507, -144.3412003772, -143.2641309721, -145.6535840289, -144.5805751071, 40.32218328962, 39.90307853451, 40.19005971434, 40.26048437384, 40.27483675966, 40.34401632445
6.95, 0.2705125626945, 0, 6, 2.205719832804, -3.053918716341, -3.056185255237, -2.000087124605, -1.690713905342, -4.05358774201, -4.852825508485, 103.0480728005, 103.0471127499, 103.0797122468, 103.075363994, 15.54998314147, 99.97413429389, 100, 100.018270485, 254.3098176367, 271.0269284107, 254.6669144754, 252.599645208, 253.9915819143, 251.9210610912, -27.36846831926, -26.32601066535, -27.47838728011, -26.65172383998, -26.95311870559, -145.3268165673, -153.9595643534, -144.6598048652, -143.5881478654, -145.9739626724, -144.9063654428, 40.30138093448, 39.88235372123, 40.16935382966, 40.2395667068, 40.25428746793, 40.32330380929
6.975, 0.2806429806699, 0, 6, 2.200414790191, -3.048558928474, -3.050810604865, -1.993284683686, -1.694565179535, -4.048339468349, -4.862398623272, 103.4178082484, 103.4168741195, 103.4516779748, 103.4471850887, 16.04988713396, 99.97184976011, 100, 100.0155790557, 254.9270889028, 271.6675091588, 255.2823191945, 253.2121571616, 254.6105991161, 252.537166389, -27.21294012978, -26.14170266114, -27.32174487658, -26.46994606109, -26.79549196674, -145.6447702082, -154.2321489776, -144.9767947192, -143.910759732, -146.2927840036, -145.2308084483, 40.28066755269, 39.86174492232, 40.14875256056, 40.21871757269, 40.23382893632, 40.30261526623
7, 0.2911658126548, 0, 6, 2.193542426315, -3.042073920729, -3.044306776623, -1.985722526841, -1.69759086468, -4.041967141716, -4.871286809226, 103.7874898959, 103.7865911303, 103.8236716817, 103.8190363757, 16.54327934659, 99.96929279577, 100, 100.0125875419, 255.5452010104, 272.3096461807, 255.8984857953, 253.8253392856, 255.2305116903, 253.1540742313, -27.05169738442, -25.95216853021, -27.15941587799, -26.2830316029, -26.63243152874, -145.9610778491, -154.5013541413, -145.292110377, -144.2319107596, -146.6099869868, -145.5538478636, 40.26004200014, 39.84125502014, 40.12827037071, 40.19793447112, 40.21348158788, 40.28195759393
7.025, 0.3020981412895, 0, 6, 2.185006494323, -3.03474909459, -3.036959251345, -1.977460137523, -1.699799730996, -4.035071234745, -4.88025364223, 104.157116491, 104.1562631565, 104.1956924206, 104.1909180459, 17.02935655063, 99.966467121, 100, 100.0092757211, 256.1641769176, 272.9533511621, 256.5154373709, 254.4392163076, 255.8513445544, 253.7718114966, -26.8847237905, -25.75742046868, -26.99150077484, -26.09103759481, -26.46370863129, -146.2756805124, -154.7671070007, -145.6056919096, -144.5515423257, -146.9255094773, -145.8754235129, 40.23950955517, 39.82089133013, 40.10791974842, 40.17722721843, 40.1932690071, 40.26135523687
7.05, 0.3131325771981, 0, 6, 2.174879728785, -3.027050920887, -3.029235061215, -1.968792419898, -1.70136175552, -4.028333823199, -4.889798735032, 104.5266869612, 104.5258898068, 104.5677387172, 104.5628294058, 17.50748066803, 99.96337465177, 100, 100.0056279773, 256.7840381236, 273.5986272861, 257.1331971514, 255.0538142608, 256.4731216729, 254.3904050992, -26.71205566674, -25.55751202126, -26.81812809463, -25.89403567704, -26.28936916885, -146.5885183855, -155.0293490791, -145.9174784174, -144.8695931181, -147.2392880033, -146.1954720116, 40.21908262123, 39.80066496491, 40.08771308058, 40.15661266759, 40.17321562453, 40.24083877349
7.075, 0.3242454357454, 0, 6, 2.163335209615, -3.019533776191, -3.021689400506, -1.960303433308, -1.702692434178, -4.022445323075, -4.900422277693, 104.8961999225, 104.8954703629, 104.9398092592, 104.9347679486, 17.97688248126, 99.96001892318, 100, 100.0016444048, 257.4048055856, 274.2454828192, 257.7517876958, 255.669157911, 257.0958672163, 255.0098814167, -26.53369279669, -25.3523597136, -26.63932742856, -25.6919416189, -26.10922534713, -146.8995301561, -155.2880095808, -146.2274070615, -145.186001396, -147.5512580167, -146.5139300261, 40.19877897174, 39.78059042236, 40.06766084946, 40.1361094847, 40.15334403213, 40.22043959262
7.1, 0.3353273220367, 0, 6, 2.150623650153, -3.012740589714, -3.014866139476, -1.952734161516, -1.704291149839, -4.017795120919, -4.912418237023, 105.2656538603, 105.2650038752, 105.3119025785, 105.3067313271, 18.43685339053, 99.95638242016, 100, 99.99731997212, 258.0264993044, 274.8939220208, 258.3712306684, 256.2852718045, 257.719603594, 255.6302658102, -26.34965640897, -25.14196379934, -26.45509629897, -25.48470514584, -25.92329305324, -147.2086539948, -155.5430231189, -146.5354148416, -145.5007046019, -147.8613553094, -146.8307333162, 40.17861819014, 39.76068244609, 40.04776411086, 40.11573544678, 40.13366672393, 40.20018505445
7.125, 0.3462552597385, 0, 6, 2.137097856849, -3.007154609091, -3.009249592501, -1.94675423106, -1.706795557017, -4.01456499528, -4.925980138414, 105.6350474662, 105.6344897105, 105.6840167826, 105.6787181454, 18.88690208565, 99.95245261414, 100, 99.99265647881, 258.6491376974, 275.5439412777, 258.9915469032, 256.9021804319, 258.3443512255, 256.2515826275, -26.16001009889, -24.92643674317, -26.26553499493, -25.27237525145, -25.73167261859, -147.5158281105, -155.7943376049, -146.8414395763, -145.8136395327, -148.1695162791, -147.1458165943, 40.15861817148, 39.74095201872, 40.02801865867, 40.09550651193, 40.11418881264, 40.18009980204
7.15, 0.3570759822184, 0, 6, 2.123179183026, -3.003216451046, -3.005281506033, -1.942901279931, -1.710588267871, -4.012983249898, -4.941207371626, 106.0043794749, 106.0039273684, 106.0561500056, 106.0507270216, 19.3266885233, 99.94822400915, 100, 99.98766116812, 259.2727379131, 276.1955358193, 259.6127563469, 257.5199071984, 258.9701299229, 256.8738552493, -25.96481640438, -24.70586724259, -26.07052531015, -25.05499531865, -25.53446308444, -147.8209907226, -156.0419011424, -147.1454194351, -146.124743388, -148.4756774184, -147.4591150356, 40.13879400129, 39.72140591961, 40.00842015351, 40.07543620415, 40.09491509218, 40.16020627797
7.175, 0.3676668271487, 0, 6, 2.109241419113, -3.001347970731, -3.003384716712, -1.941605524677, -1.716234240371, -4.01362043668, -4.958012629284, 106.3736486164, 106.3733160847, 106.4283008198, 106.4227564917, 19.75587617194, 99.94368592744, 100, 99.98234065902, 259.8973165546, 276.8487003583, 260.2348780695, 258.1384742424, 259.5969594637, 257.4971057874, -25.76413269523, -24.48003007324, -25.87000203575, -24.83197307184, -25.33179946599, -148.1240805091, -156.2856607691, -147.4472928995, -146.4339539866, -148.7797754603, -147.7705644617, 40.11915727247, 39.70204838114, 39.98896542425, 40.05553009386, 40.07585216047, 40.140519373
7.2, 0.3781337747189, 0, 6, 2.095455783338, -3.001986457981, -3.003997080927, -1.943210411768, -1.724464733092, -4.017098916525, -4.976540190391, 106.7428534372, 106.7426549725, 106.8004675951, 106.794805217, 20.17400261876, 99.93881736172, 100, 99.97668728451, 260.5228905976, 277.5034341783, 260.8579301319, 258.7579016556, 260.2248597466, 258.1213549834, -25.55797474138, -24.24850127985, -25.66384185188, -24.60237583025, -25.1237987922, -148.4250371053, -156.5255516388, -147.746998594, -146.741210785, -149.0817474641, -148.0801026269, 40.09971477163, 39.68288290063, 39.96965271008, 40.03578311269, 40.05700862385, 40.12104398663
7.225, 0.3885325028204, 0, 6, 2.081760974698, -3.005569181268, -3.007555967534, -1.948388895519, -1.735986458925, -4.023373430532, -4.997223671684, 107.1119925971, 107.1119429297, 107.172647585, 107.1668724063, 20.58037879044, 99.93359769067, 100, 99.9706863914, 261.1494780383, 278.1597451934, 261.4819303017, 259.3782076386, 260.8538496995, 258.7466230478, -25.34629029351, -24.01168994068, -25.45191091395, -24.36761057322, -24.91047371951, -148.7238000574, -156.7614876757, -148.0444744765, -147.046454583, -149.3815292854, -148.387669115, 40.08046870314, 39.6639130633, 39.95048105786, 40.01618529055, 40.03839453709, 40.10178001268
7.25, 0.3991221395008, 0, 6, 2.067937861224, -3.012502493912, -3.014467499341, -1.957437935306, -1.751278985545, -4.032810042604, -5.020662139796, 107.4810647685, 107.4811789768, 107.5448397763, 107.5389575309, 20.97432932675, 99.9280141372, 100, 99.96431705303, 261.7770970028, 278.8176393029, 262.1068954905, 259.9994102288, 261.4839484347, 259.3729298498, -25.12903093484, -23.76935594195, -25.23416124458, -24.12761951411, -24.69178133345, -149.0203094033, -156.9933834573, -148.3396586282, -147.3496262421, -149.6790570911, -148.6932032733, 40.06141872358, 39.64514306957, 39.93145408348, 39.99672738719, 40.02002298582, 40.0827273621
7.275, 0.4102190794826, 0, 6, 2.053615190297, -3.023093168783, -3.025037859774, -1.969806534511, -1.770547585136, -4.046074198591, -5.047456500347, 107.8500689469, 107.850362227, 107.9170430789, 107.911060221, 21.35512687589, 99.92205244642, 100, 99.95753602333, 262.4057667346, 279.477123113, 262.7328438904, 260.6215275653, 262.1151759108, 260.0002955746, -24.90613508692, -23.52219248238, -25.01059299164, -23.88285667074, -24.46761900395, -149.3145034171, -157.2211483629, -148.6324876848, -147.6506653237, -149.974264214, -148.996643085, 40.0425659498, 39.62658160753, 39.91259326808, 39.97740394154, 40.00192324305, 40.06388851206
7.3, 0.4217832222042, 0, 6, 2.038190567317, -3.037538423982, -3.039463166642, -1.985392157608, -1.793802553072, -4.063979082914, -5.078145158347, 108.2190037079, 108.2194915171, 108.2892570043, 108.2831804545, 21.72171999329, 99.91570062324, 100, 99.95030107663, 263.0355092111, 280.138210396, 263.3597941142, 261.2445777582, 262.7475543361, 260.6287413341, -24.67748979699, -23.27007675414, -24.78118674096, -23.63331788335, -24.23782261075, -149.6063164803, -157.4446721791, -148.9228939586, -147.9495090688, -150.2670799113, -149.2979245409, 40.02391745792, 39.60824793798, 39.89393327292, 39.95821363896, 39.98413868963, 40.04526893348
7.325, 0.433820436444, 0, 6, 2.020871396959, -3.056050013636, -3.057953721177, -2.004321659897, -1.821156463174, -4.087202888878, -5.113396018862, 108.587867438, 108.5885655304, 108.6614810741, 108.655318282, 22.07284756491, 99.90894127688, 100, 99.94257055479, 263.6663481781, 280.800916537, 263.987764986, 261.8685793134, 263.3811060601, 261.2582888665, -24.4429666966, -23.01289623617, -24.54591269032, -23.37897276828, -24.002217321, -149.8956803348, -157.6638362359, -149.2108066649, -148.2460921628, -150.5574307244, -149.5969809396, 40.00548757695, 39.59017241201, 39.87551032969, 39.93915837938, 39.96671682251, 40.0268787246
7.35, 0.4513601870807, 0, 6, 2.00077250903, -3.07887842061, -3.080758395749, -2.023754310781, -1.85271723696, -4.112673040689, -5.154302047898, 108.9566586745, 108.9575827383, 109.0337131325, 109.0274736328, 22.40716446407, 99.90154908513, 100, 99.93397768087, 264.298308532, 281.4652581739, 264.6167777653, 262.4935514205, 264.0158561843, 261.888961087, -24.20241856548, -22.75228477414, -24.30478351356, -23.12207636954, -23.76055089285, -150.1825222202, -157.8785127525, -149.4961502404, -148.5403450538, -150.8452339814, -149.893741194, 39.98729924604, 39.57239587969, 39.8573854959, 39.92025144841, 39.94975063239, 40.00874037291
7.375, 0.4765924362883, 0, 6, 1.974555725737, -3.106954793486, -3.108802528914, -2.039407549673, -1.889094206112, -4.154018207185, -5.20272306964, 109.3253711167, 109.3265345633, 109.405960288, 109.3996507319, 22.71862202323, 99.89310429597, 100, 99.92341842869, 264.9314485564, 282.1314405294, 265.2468707898, 263.1194978782, 264.6519173765, 262.5207934097, -23.95438610912, -22.48758498545, -24.05672241333, -22.86470040204, -23.51142221877, -150.4667256234, -158.0881370262, -149.7787887365, -148.8321867881, -151.1303049042, -150.1881342105, 39.96942713891, 39.55506048059, 39.83990592953, 39.90151312736, 39.93401141585, 39.99089133557
