Time,Kappa_L1,Alpha_L1,Gamma_L1,Fx_L1,Fy_L1,Fz_L1,Mx_L1,My_L1,Mz_L1
         2.05, -0.180000007153,            -2,             0, -3885.23852539, 1233.68640137,          4000, -17.8343925476, -9.83666419983, -13.0744991302
        2.075, -0.170000001788,            -2,             0, -3837.92089844,  1270.4185791,          4000, -18.0481739044, -9.89253520966, -14.3731412888
          2.1, -0.159999996424,            -2,             0, -3779.99121094, 1308.21191406,          4000, -18.2681350708, -9.94631576538, -15.8439245224
        2.125, -0.15000000596,            -2,             0, -3709.80761719, 1346.93383789,          4000, -18.4935016632, -9.99799442291, -17.5103187561
         2.15, -0.140000000596,            -2,             0, -3625.52392578, 1386.39599609,          4000, -18.7231807709, -10.0475606918, -19.3970355988
        2.175, -0.129999995232,            -2,             0, -3525.09301758, 1426.34179688,          4000, -18.9556751251, -10.0950031281, -21.5284080505
          2.2, -0.119999997318,            -2,             0, -3406.28100586, 1466.43530273,          4000, -19.1890335083, -10.1403121948, -23.925485611
        2.225, -0.109999999404,            -2,             0, -3266.70825195, 1506.25183105,          4000, -19.4207820892, -10.1834793091, -26.6012516022
         2.25, -0.10000000149,            -2,             0, -3103.92236328, 1545.27148438,          4000, -19.6478939056, -10.2244939804, -29.553352356
        2.275, -0.0900000035763,            -2,             0, -2915.51538086, 1582.88146973,          4000, -19.8668022156, -10.2633476257, -32.7540054321
          2.3, -0.0799999982119,            -2,             0, -2699.29370117,  1618.3873291,          4000, -20.0734634399, -10.3000335693, -36.1376228333
        2.325, -0.070000000298,            -2,             0, -2453.5078125, 1651.03820801,          4000, -20.263507843, -10.3345422745, -39.5884056091
         2.35, -0.0599999986589,            -2,             0, -2177.13720703, 1680.06530762,          4000, -20.4324588776, -10.3668661118, -42.932559967
        2.375, -0.0500000007451,            -2,             0, -1870.2088623, 1704.72949219,          4000, -20.5760116577, -10.3970003128, -45.9418067932
          2.4, -0.0399999991059,            -2,             0, -1534.10705566,  1724.3684082,          4000, -20.6903095245, -10.4249372482, -48.3537750244
        2.425, -0.0299999993294,            -2,             0, -1171.81542969, 1738.43041992,          4000, -20.7721424103, -10.450671196, -49.9088516235
         2.45, -0.019999999553,            -2,             0, -788.012878418, 1746.48608398,          4000, -20.8190097809, -10.474196434, -50.3937835693
        2.475, -0.00999999977648,            -2,             0, -388.958862305, 1748.22399902,          4000, -20.8290977478, -10.4955091476, -49.676612854
          2.5, 7.52869988574e-16,            -2,             0, 17.8615245819, 1743.45629883,          4000, -20.8013114929, -10.5146026611, -47.7220497131
        2.525, 0.00999999977648,            -2,             0, 424.305725098, 1732.15917969,          4000, -20.7355136871, -10.5314750671, -44.5885314941
         2.55, 0.019999999553,            -2,             0, 822.264587402, 1714.53820801,          4000, -20.6329040527, -10.5461215973, -40.4165344238
        2.575, 0.0299999993294,            -2,             0, 1204.34558105, 1691.07348633,          4000, -20.4962768555, -10.5585393906, -35.4152450562
          2.6, 0.0399999991059,            -2,             0, 1564.42346191, 1662.49987793,          4000, -20.329908371, -10.5687265396, -29.8457527161
        2.625, 0.0500000007451,            -2,             0, 1897.97387695, 1629.72363281,          4000, -20.1390781403, -10.5766801834, -23.9954605103
         2.65, 0.0599999986589,            -2,             0, 2202.16625977, 1593.71264648,          4000, -19.9294223785, -10.5823984146, -18.1441650391
        2.675, 0.070000000298,            -2,             0, 2475.75146484,  1555.4005127,          4000, -19.7063751221, -10.5858802795, -12.5307035446
          2.7, 0.0799999982119,            -2,             0, 2718.81201172, 1515.62243652,          4000, -19.4747962952, -10.5871248245, -7.33088254929
        2.725, 0.0900000035763,            -2,             0, 2932.44726562, 1475.08569336,          4000, -19.2388057709, -10.5871133804, -2.65156316757
         2.75, 0.10000000149,            -2,             0, 3118.45751953, 1434.36376953,          4000, -19.0017414093, -10.5870981216, 1.46170604229
        2.775, 0.109999999404,            -2,             0, 3279.06420898, 1393.90576172,          4000, -18.7662181854, -10.5870828629, 5.00990629196
          2.8, 0.119999997318,            -2,             0, 3416.68481445, 1354.05151367,          4000, -18.5342121124, -10.5870666504, 8.02459049225
        2.825, 0.129999995232,            -2,             0, 3533.76855469, 1315.05004883,          4000, -18.3071727753, -10.5870504379, 10.5543136597
         2.85, 0.140000000596,            -2,             0, 3632.68334961, 1277.07666016,          4000, -18.0861206055, -10.5870351791, 12.6546964645
        2.875, 0.15000000596,            -2,             0, 3715.64624023, 1240.24816895,          4000, -17.8717365265, -10.587018013, 14.3819532394
          2.9, 0.159999996424,            -2,             0,  3784.6862793,  1204.6361084,          4000, -17.664434433, -10.5870018005, 15.7891244888
        2.925, 0.170000001788,            -2,             0, 3841.62963867, 1170.27758789,          4000, -17.4644298553, -10.5869855881,   16.92420578
         2.95, 0.180000007153,            -2,             0, 3888.10009766, 1137.18347168,          4000, -17.2717876434, -10.5869684219, 17.8294639587
        2.975, 0.189999997616,            -2,             0, 3925.52856445, 1105.34570312,          4000, -17.0864582062, -10.5869512558, 18.5414562225
            3, 0.20000000298,            -2,             0, 3955.16674805, 1074.74255371,          4000, -16.9083175659, -10.5869340897, 19.0914344788
        3.025, 0.209999993443,            -2,             0, 3978.10620117, 1045.34228516,          4000, -16.7371788025, -10.5869169235, 19.5058917999
         3.05, 0.219999998808,            -2,             0, 3995.29321289, 1017.10675049,          4000, -16.5728206635, -10.5868997574, 19.8071784973
        3.075, 0.230000004172,            -2,             0, 4007.54760742, 989.993713379,          4000, -16.4149971008, -10.5868825912, 20.0140838623
          3.1, 0.239999994636,            -2,             0, 4015.57861328, 963.958435059,          4000, -16.2634468079, -10.5868644714,  20.142375946
        3.125,          0.25,            -2,             0, 4019.99755859,  938.95501709,          4000, -16.1179027557, -10.5868463516, 20.2052726746
         3.15, 0.259999990463,            -2,             0, 4021.33276367, 914.937561035,          4000, -15.978096962, -10.5868282318, 20.2138576508
        3.175, 0.270000010729,            -2,             0, 4020.03955078, 891.860656738,          4000, -15.8437671661, -10.586810112, 20.1774177551
          3.2, 0.280000001192,            -2,             0, 4016.51074219, 869.679992676,          4000, -15.7146530151, -10.5867919922, 20.1037502289
        3.225, 0.289999991655,            -2,             0, 4011.08544922, 848.352600098,          4000, -15.5905065536, -10.5867729187, 19.9993915558
         3.25, 0.300000011921,            -2,             0, 4004.05541992, 827.837219238,          4000, -15.4710855484, -10.5867547989, 19.8698425293
        3.275, 0.310000002384,            -2,             0,  3995.6730957, 808.094238281,          4000, -15.3561601639, -10.5867357254, 19.7197189331
          3.3, 0.319999992847,            -2,             0,    3986.15625, 789.085876465,          4000, -15.245511055, -10.5867166519, 19.5529117584
