Time,Kappa_L1,Alpha_L1,Gamma_L1,Fx_L1,Fy_L1,Fz_L1,Mx_L1,My_L1,Mz_L1
         1.25,          -0.5,           -10,             0, -2795.30395508, 1792.49609375,          4000, -21.0879306793, -6.94740009308, 5.73894786835
        1.275, -0.490000009537,           -10,             0, -2781.26757812, 1819.54248047,          4000, -21.2453804016, -7.06101846695, 5.80191469193
          1.3, -0.479999989271,           -10,             0, -2766.48999023,  1847.2199707,          4000, -21.4065074921, -7.17318820953, 5.86390686035
        1.325, -0.469999998808,           -10,             0, -2750.94042969,  1875.5456543,          4000, -21.5714073181, -7.28388595581, 5.92471456528
         1.35, -0.460000008345,           -10,             0, -2734.58740234, 1904.53674316,          4000, -21.7401847839, -7.39308929443, 5.98410081863
        1.375, -0.449999988079,           -10,             0, -2717.39868164, 1934.21032715,          4000, -21.912935257, -7.50077533722, 6.04180049896
          1.4, -0.439999997616,           -10,             0, -2699.34179688, 1964.58337402,          4000, -22.089761734, -7.6069226265, 6.09751796722
        1.425, -0.430000007153,           -10,             0, -2680.38305664, 1995.67285156,          4000, -22.2707614899, -7.71150875092, 6.15092468262
         1.45, -0.419999986887,           -10,             0, -2660.48852539, 2027.49523926,          4000, -22.4560317993, -7.81451272964, 6.20165395737
        1.475, -0.409999996424,           -10,             0, -2639.62353516, 2060.06640625,          4000, -22.6456623077, -7.91591310501, 6.24929952621
          1.5, -0.40000000596,           -10,             0, -2617.75292969, 2093.40161133,          4000, -22.8397445679, -8.01568984985, 6.29341268539
        1.525, -0.389999985695,           -10,             0, -2594.84106445, 2127.51489258,          4000, -23.0383605957, -8.11382102966, 6.33349943161
         1.55, -0.379999995232,           -10,             0, -2570.8515625, 2162.41943359,          4000, -23.2415885925, -8.21028804779,  6.3690161705
        1.575, -0.370000004768,           -10,             0, -2545.74829102, 2198.12646484,          4000, -23.4494895935, -8.3050699234, 6.39936923981
          1.6, -0.360000014305,           -10,             0, -2519.49365234, 2234.64550781,          4000, -23.6621246338, -8.39814758301, 6.42391347885
        1.625, -0.34999999404,           -10,             0, -2492.05029297, 2271.98364258,          4000, -23.879529953, -8.48950195312, 6.44194984436
         1.65, -0.340000003576,           -10,             0, -2463.37963867, 2310.14428711,          4000, -24.101732254, -8.57911491394, 6.45272731781
        1.675, -0.330000013113,           -10,             0, -2433.44287109, 2349.12866211,          4000, -24.3287334442, -8.66696739197, 6.45544624329
          1.7, -0.319999992847,           -10,             0, -2402.19970703, 2388.93237305,          4000, -24.5605106354, -8.7530412674,   6.449259758
        1.725, -0.310000002384,           -10,             0, -2369.60839844, 2429.54736328,          4000, -24.7970180511, -8.83731937408,  6.4332857132
         1.75, -0.300000011921,           -10,             0, -2335.6262207, 2470.95849609,          4000, -25.0381660461, -8.91978359222, 6.40661430359
        1.775, -0.289999991655,           -10,             0, -2300.20751953, 2513.14428711,          4000, -25.2838306427, -9.00041770935, 6.36832761765
          1.8, -0.280000001192,           -10,             0, -2263.3034668, 2556.07568359,          4000, -25.5338439941,  -9.079205513, 6.31751966476
        1.825, -0.270000010729,           -10,             0, -2224.86181641, 2599.71362305,          4000, -25.7879772186, -9.15612983704, 6.25332832336
         1.85, -0.259999990463,           -10,             0, -2184.82495117,  2644.0090332,          4000, -26.0459480286, -9.23117637634, 6.17497301102
        1.875,         -0.25,           -10,             0, -2143.12866211, 2688.90063477,          4000, -26.3073959351, -9.30432796478, 6.08180379868
          1.9, -0.239999994636,           -10,             0, -2099.70019531, 2734.31347656,          4000, -26.5718860626, -9.37557029724, 5.97336578369
        1.925, -0.230000004172,           -10,             0, -2054.45654297, 2780.15722656,          4000, -26.8388938904, -9.44488811493, 5.84947443008
         1.95, -0.219999998808,           -10,             0, -2007.30078125, 2826.32470703,          4000, -27.1077957153, -9.51226902008, 5.71031045914
        1.975, -0.209999993443,           -10,             0, -1958.12023926, 2872.69042969,          4000, -27.3778591156, -9.57769775391, 5.55653047562
            2, -0.20000000298,           -10,             0, -1906.78173828, 2919.10766602,          4000, -27.648229599, -9.64116096497, 5.38940048218
        2.025, -0.189999997616,           -10,             0, -1853.12756348, 2965.40917969,          4000, -27.9179344177, -9.70264625549, 5.21094417572
         2.05, -0.180000007153,           -10,             0, -1796.97094727, 3011.40332031,          4000, -28.1858558655, -9.76214027405, 5.02411365509
        2.075, -0.170000001788,           -10,             0, -1738.09094238,  3056.8762207,          4000, -28.4507484436, -9.81963157654,  4.8329706192
          2.1, -0.159999996424,           -10,             0, -1676.22644043, 3101.58911133,          4000, -28.7112197876, -9.8751077652, 4.64287614822
        2.125, -0.15000000596,           -10,             0, -1611.07202148, 3145.27978516,          4000, -28.9657459259, -9.92855739594,  4.4606757164
         2.15, -0.140000000596,           -10,             0, -1542.27368164,  3187.6652832,          4000, -29.2126712799, -9.97996997833, 4.29486131668
        2.175, -0.129999995232,           -10,             0, -1469.42651367, 3228.44238281,          4000, -29.4502334595, -10.029335022, 4.15568971634
          2.2, -0.119999997318,           -10,             0, -1392.0769043, 3267.29370117,          4000, -29.6765785217, -10.0766410828, 4.05522346497
        2.225, -0.109999999404,           -10,             0, -1309.72924805,  3303.8918457,          4000, -29.8898010254, -10.1218805313, 4.00725603104
         2.25, -0.10000000149,           -10,             0, -1221.86181641,  3337.9074707,          4000, -30.0879802704, -10.1650428772, 4.02708053589
        2.275, -0.0900000035763,           -10,             0, -1127.95239258, 3369.01806641,          4000, -30.269235611, -10.2061185837, 4.13105392456
          2.3, -0.0799999982119,           -10,             0, -1027.51806641, 3396.91723633,          4000, -30.4317779541, -10.245100975, 4.33592319489
        2.325, -0.070000000298,           -10,             0, -920.16973877, 3421.32568359,          4000, -30.5739803314, -10.2819805145, 4.65789699554
         2.35, -0.0599999986589,           -10,             0, -805.680114746,          3442,          4000, -30.6944236755, -10.3167495728, 5.11148166656
        2.375, -0.0500000007451,           -10,             0, -684.06036377,  3458.7409668,          4000, -30.7919464111, -10.3494024277, 5.70815896988
          2.4, -0.0399999991059,           -10,             0, -555.635925293, 3471.39208984,          4000, -30.8656330109, -10.3799324036, 6.45504617691
        2.425, -0.0299999993294,           -10,             0, -421.105041504, 3479.83325195,          4000, -30.9147853851, -10.4083309174, 7.35372877121
         2.45, -0.019999999553,           -10,             0, -281.563049316, 3483.96557617,          4000,   -30.9388237, -10.434595108, 8.39949321747
        2.475, -0.00999999977648,           -10,             0, -138.476272583, 3483.69604492,          4000, -30.937210083, -10.4587173462, 9.58115005493
          2.5, 7.52869988574e-16,           -10,             0, 6.40157365799, 3478.93481445,          4000, -30.9094181061, -10.4806928635,  10.881562233
        2.525, 0.00999999977648,           -10,             0,  151.16317749, 3469.61450195,          4000, -30.8550567627, -10.5005187988, 12.2788829803
         2.55, 0.019999999553,           -10,             0, 293.910766602,  3455.7277832,          4000, -30.7740840912, -10.5181894302, 13.7483320236
        2.575, 0.0299999993294,           -10,             0, 432.916900635, 3437.36206055,          4000, -30.667011261, -10.5337018967, 15.2642087936
          2.6, 0.0399999991059,           -10,             0, 566.753662109, 3414.71289062,          4000, -30.5349750519, -10.5470533371, 16.8017635345
        2.625, 0.0500000007451,           -10,             0, 694.370422363, 3388.06982422,          4000, -30.3796691895, -10.5582399368, 18.3386058807
         2.65, 0.0599999986589,           -10,             0, 815.113647461,  3357.7890625,          4000, -30.2031669617, -10.5672597885, 19.8555107117
        2.675, 0.070000000298,           -10,             0, 928.698547363, 3324.26147461,          4000, -30.0077514648, -10.5741119385, 21.3366794586
          2.7, 0.0799999982119,           -10,             0,  1035.1472168, 3287.88964844,          4000, -29.7957668304, -10.5787935257, 22.7695808411
        2.725, 0.0900000035763,           -10,             0,  1134.7121582, 3249.06982422,          4000, -29.569524765, -10.5813045502, 24.1445827484
         2.75, 0.10000000149,           -10,             0, 1227.79980469, 3208.18286133,          4000, -29.331243515, -10.5817670822, 25.4545173645
        2.775, 0.109999999404,           -10,             0, 1314.90356445, 3165.58691406,          4000, -29.0830173492, -10.5817527771, 26.6942481995
          2.8, 0.119999997318,           -10,             0, 1396.55053711, 3121.61572266,          4000, -28.8267841339, -10.5817365646, 27.8603096008
        2.825, 0.129999995232,           -10,             0,  1473.2635498, 3076.57519531,          4000, -28.5643291473, -10.5817213058, 28.9506015778
         2.85, 0.140000000596,           -10,             0, 1545.53649902, 3030.74316406,          4000, -28.2972736359, -10.5817060471, 29.9641685486
        2.875, 0.15000000596,           -10,             0, 1613.81970215, 2984.37036133,          4000, -28.0270748138, -10.5816898346, 30.9009990692
          2.9, 0.159999996424,           -10,             0, 1678.51342773,  2937.6796875,          4000, -27.7550373077, -10.5816745758, 31.7618770599
        2.925, 0.170000001788,           -10,             0, 1739.96704102, 2890.86865234,          4000, -27.4823055267, -10.5816583633, 32.5482406616
         2.95, 0.180000007153,           -10,             0, 1798.48120117,   2844.109375,          4000, -27.2098846436, -10.5816421509, 33.2620773315
        2.975, 0.189999997616,           -10,             0, 1854.31213379, 2797.55151367,          4000, -26.9386482239, -10.5816249847,  33.905796051
            3, 0.20000000298,           -10,             0,  1907.6763916, 2751.32348633,          4000, -26.6693382263, -10.5816087723, 34.4821434021
        3.025, 0.209999993443,           -10,             0, 1958.75708008, 2705.53369141,          4000, -26.4025936127, -10.5815925598, 34.9941253662
         3.05, 0.219999998808,           -10,             0, 2007.70788574, 2660.27392578,          4000, -26.1389427185, -10.5815753937, 35.4449005127
        3.075, 0.230000004172,           -10,             0, 2054.65869141, 2615.62011719,          4000, -25.8788261414, -10.5815582275, 35.8377494812
          3.1, 0.239999994636,           -10,             0,  2099.7199707, 2571.63354492,          4000, -25.6226062775, -10.5815410614,  36.175983429
        3.125,          0.25,           -10,             0, 2142.98535156, 2528.36401367,          4000, -25.3705692291, -10.5815238953, 36.4629173279
         3.15, 0.259999990463,           -10,             0, 2184.53613281, 2485.85058594,          4000, -25.1229438782, -10.5815057755, 36.7018280029
        3.175, 0.270000010729,           -10,             0, 2224.44287109, 2444.12280273,          4000, -24.8798980713, -10.5814886093, 36.8959121704
          3.2, 0.280000001192,           -10,             0, 2262.76806641, 2403.20166016,          4000, -24.6415557861, -10.5814704895, 37.0482711792
        3.225, 0.289999991655,           -10,             0, 2299.56762695, 2363.10205078,          4000, -24.4080047607, -10.5814523697,  37.161895752
         3.25, 0.300000011921,           -10,             0, 2334.89331055, 2323.83203125,          4000, -24.1792907715, -10.5814342499, 37.2396354675
        3.275, 0.310000002384,           -10,             0, 2368.79174805, 2285.39575195,          4000, -23.9554347992, -10.5814161301, 37.2842178345
          3.3, 0.319999992847,           -10,             0, 2401.30810547, 2247.79174805,          4000, -23.7364330292, -10.5813980103, 37.2982177734
        3.325, 0.330000013113,           -10,             0, 2432.48413086, 2211.01635742,          4000, -23.5222587585, -10.5813789368,  37.284072876
         3.35, 0.340000003576,           -10,             0, 2462.36108398, 2175.06201172,          4000, -23.3128700256, -10.581360817, 37.2440757751
        3.375, 0.34999999404,           -10,             0,  2490.9777832, 2139.91894531,          4000,  -23.10820961, -10.5813417435, 37.1803855896
          3.4, 0.360000014305,           -10,             0, 2518.37304688, 2105.57568359,          4000, -22.9082107544,  -10.58132267, 37.0950126648
        3.425, 0.370000004768,           -10,             0,  2544.5847168, 2072.01904297,          4000, -22.7127933502, -10.5813035965, 36.9898452759
         3.45, 0.379999995232,           -10,             0, 2569.64990234, 2039.23400879,          4000, -22.5218734741, -10.5812835693, 36.8666381836
        3.475, 0.389999985695,           -10,             0, 2593.60498047, 2007.20544434,          4000, -22.3353595734, -10.5812644958, 36.7270355225
