Time,Kappa_L1,Alpha_L1,Gamma_L1,Fx_L1,Fy_L1,Fz_L1,Mx_L1,My_L1,Mz_L1
        1.225, -0.509999990463,            -8,             0, -3096.70776367, 1572.87780762,          4000, -19.8093929291, -6.86505222321, 3.36527371407
         1.25,          -0.5,            -8,             0, -3089.52490234, 1598.62512207,          4000, -19.9592666626, -6.9803647995, 3.37563896179
        1.275, -0.490000009537,            -8,             0, -3081.70092773, 1625.03930664,          4000, -20.1130237579, -7.09422922134, 3.38288331032
          1.3, -0.479999989271,            -8,             0, -3073.19750977, 1652.14331055,          4000, -20.2707977295, -7.20662164688, 3.38669300079
        1.325, -0.469999998808,            -8,             0, -3063.97314453, 1679.96032715,          4000, -20.432723999, -7.31751918793, 3.38672113419
         1.35, -0.460000008345,            -8,             0, -3053.98486328, 1708.51477051,          4000, -20.5989437103, -7.42689847946, 3.38258433342
        1.375, -0.449999988079,            -8,             0, -3043.18774414, 1737.83117676,          4000, -20.7696037292, -7.5347366333, 3.37385892868
          1.4, -0.439999997616,            -8,             0, -3031.53393555, 1767.93518066,          4000, -20.9448471069, -7.64101171494,  3.3600757122
        1.425, -0.430000007153,            -8,             0, -3018.97363281, 1798.85266113,          4000, -21.124830246, -7.74570178986, 3.34071540833
         1.45, -0.419999986887,            -8,             0, -3005.45483398, 1830.61010742,          4000, -21.3097057343, -7.84878444672, 3.31520271301
        1.475, -0.409999996424,            -8,             0, -2990.92236328,   1863.234375,          4000, -21.499628067, -7.95023918152, 3.28290057182
          1.5, -0.40000000596,            -8,             0, -2975.31958008, 1896.75268555,          4000, -21.6947593689, -8.05004405975, 3.24310302734
        1.525, -0.389999985695,            -8,             0, -2958.58618164, 1931.19213867,          4000, -21.8952560425, -8.14817905426, 3.19502806664
         1.55, -0.379999995232,            -8,             0, -2940.66015625, 1966.57983398,          4000, -22.1012763977, -8.2446231842, 3.13781046867
        1.575, -0.370000004768,            -8,             0, -2921.47607422, 2002.94262695,          4000, -22.3129768372, -8.3393573761, 3.07049274445
          1.6, -0.360000014305,            -8,             0, -2900.96606445, 2040.30651855,          4000, -22.5305080414, -8.43236064911, 2.99201822281
        1.625, -0.34999999404,            -8,             0, -2879.05957031,  2078.6965332,          4000, -22.7540187836, -8.52361488342, 2.90122056007
         1.65, -0.340000003576,            -8,             0, -2855.68261719, 2118.13598633,          4000, -22.9836444855, -8.61310100555, 2.79681754112
        1.675, -0.330000013113,            -8,             0, -2830.75830078, 2158.64672852,          4000, -23.2195110321, -8.70079994202, 2.67740154266
          1.7, -0.319999992847,            -8,             0, -2804.20605469, 2200.24731445,          4000, -23.4617271423,  -8.786693573, 2.54143452644
        1.725, -0.310000002384,            -8,             0, -2775.94213867, 2242.95263672,          4000, -23.7103824615, -8.87076377869, 2.38724303246
         1.75, -0.300000011921,            -8,             0, -2745.87792969, 2286.77368164,          4000, -23.9655399323, -8.95299434662, 2.21301603317
        1.775, -0.289999991655,            -8,             0, -2713.92114258, 2331.71533203,          4000, -24.2272262573, -9.03336715698, 2.01680898666
          1.8, -0.280000001192,            -8,             0, -2679.97338867, 2377.77563477,          4000, -24.4954357147, -9.11186504364, 1.79655277729
        1.825, -0.270000010729,            -8,             0, -2643.93066406, 2424.94458008,          4000, -24.7701053619, -9.1884727478, 1.55007100105
         1.85, -0.259999990463,            -8,             0, -2605.6809082, 2473.20092773,          4000, -25.0511169434, -9.26317501068,  1.2751096487
        1.875,         -0.25,            -8,             0, -2565.10400391, 2522.51220703,          4000, -25.3382778168, -9.33595466614, 0.969381868839
          1.9, -0.239999994636,            -8,             0, -2522.06811523, 2572.83007812,          4000, -25.6313114166, -9.40679740906, 0.630631685257
        1.925, -0.230000004172,            -8,             0, -2476.42919922, 2624.08984375,          4000, -25.9298362732, -9.47568893433, 0.256723344326
         1.95, -0.219999998808,            -8,             0, -2428.02612305, 2676.20532227,          4000, -26.2333545685, -9.54261398315, -0.15423797071
        1.975, -0.209999993443,            -8,             0, -2376.67871094, 2729.06762695,          4000, -26.5412330627, -9.6075592041, -0.603747546673
            2, -0.20000000298,            -8,             0, -2322.18237305,  2782.5402832,          4000, -26.8526744843, -9.67051124573, -1.0926964283
        2.025, -0.189999997616,            -8,             0, -2264.30395508, 2836.45605469,          4000, -27.1667098999, -9.73145675659, -1.62111341953
