Time,AVz,Ay,Bk_Stat,FRackTot,Fy_L1,Fy_L2,Fy_R1,Fy_R2,Fz_L1,Fz_L2,Fz_R1,Fz_R2,ModeTran,Mz_KP_L1,Mz_KP_L2,Mz_KP_R1,Mz_KP_R2,Mz_L1,Mz_L2,Mz_R1,Mz_R2,M_SW,Pitch,Pitch_A2,Roll,Roll_A2,Roll_E,Roll_L1,Roll_L2,Roll_R1,Roll_R2,Rot_L1,Rot_L2,Rot_R1,Rot_R2,Steer_L1,Steer_R1,Steer_SW,Xo,X_A2,X_camR,X_L1,X_L2,X_R1,X_R2,Yaw,Yaw_CamR,Yaw_L1,Yaw_L2,Yaw_R1,Yaw_R2,Yo,Y_A2,Y_camR,Y_L1,Y_L2,Y_R1,Y_R2,Zo,Z_A2,Z_camR,Z_L1,Z_L2,Z_R1,Z_R2
0, 0, -2.056123799617e-05, 0, 0, -10.14097686311, 0.7334524563246, 8.299337205796, 0.6760016701841, 8444.052084621, 5212.550118883, 8915.126811926, 4742.640097044, 7, -111.2574082769, 0, 110.5279989284, 0, 0.4558680883921, -0.03353336098114, -0.3717525398574, -0.0309539733625, -0, 0.05447853718346, 0.05448321542157, 0.03661070020151, -0.03660372444036, 0.03661071675097, 0.3368005077736, -0.03660370789122, -0.2635795521886, -0.03660370789122, 0.0001480645308697, 0.0001513422650599, 0.0001487744849574, 0.0001513422650599, 0.2, -0.2, 0, -300, -303.0299848316, -300.5, -299.9996619801, -303.030085307, -299.9996629309, -303.0298843562, 0, 0, 0.1996805585704, 0.007356955057312, -0.1997488424756, 0.007356955057312, 0, -0.0003538814230082, 0, 0.7822730032412, 0.7821459524431, -0.78272667727, -0.7828537152891, -0.01547170976626, 0.3474093012156, 0, 0.3400280569601, 0.346909397039, 0.3390280576163, 0.3479092053921
0.025, 0.02443296073634, 0.0002785429097487, 0, 0, 257.4985471226, -9.926187217235, -229.8078797998, -10.00912773938, 8630.848008501, 4991.000586862, 8672.687167658, 4955.774844031, 7, -136.9607819458, 0, 138.6483938469, 0, -11.55861889133, 0.4532767787103, 10.31228561208, 0.457199833962, 0.2139938325372, 0.05264112397093, 0.05264131995676, 0.03814810608534, -0.002743915770156, 0.03814812218617, 0.3309079627522, -0.002743914612048, -0.2775808010907, -0.002743914612048, 0.3186107647204, 0.3186789950743, 0.3186231438795, 0.3186505316366, 0.1994888590271, -0.1918442389963, -0.01012262524563, -299.3055863569, -302.3355443693, -299.8055863569, -299.3052714943, -302.3356069247, -299.3052368558, -302.3354818138, 0.0004882940407781, 0, 0.1996739328003, 0.004580402284523, -0.191100333935, 0.004580402284523, 2.077716501608e-05, -0.0003214308325981, 0, 0.7823076396629, 0.7821785657696, -0.7827003551332, -0.7828214274348, -0.01541457813383, 0.3474183236113, 0, 0.3396308292198, 0.3473808494168, 0.3395434893415, 0.3474557978057
0.05, 0.03385947817209, 0.0003282507545793, 0, 0, 312.4953638155, 5.040662178246, -313.4425011698, 5.016833183034, 8622.316318013, 5021.138140711, 8598.151982502, 5002.725301178, 7, -148.772285486, 0, 148.1249838574, 0, -14.02335001755, -0.2294172558704, 14.06844280901, -0.228341333214, 0.1810767624326, 0.04653855487326, 0.04653865272624, 0.03760928539186, -0.001434271418505, 0.03760929779826, 0.3291247076433, -0.001434270945372, -0.2774693277554, -0.001434270945372, 0.6371863021504, 0.6373851387538, 0.6371992626268, 0.6373613817316, 0.1892552645465, -0.198354967873, -0.02442171635783, -298.6111866411, -301.6411126569, -299.1111866411, -298.61090761, -301.6411835251, -298.610872081, -301.6410417888, 0.001283223337011, 0, 0.190271889404, 0.005189069673842, -0.1968457618616, 0.005189069673842, 2.973283447651e-05, -0.000331754396045, 0, 0.7823280307238, 0.7821682421496, -0.7826900953323, -0.7828317509417, -0.01523174241895, 0.3473363153785, 0, 0.339649042339, 0.3473167272514, 0.3397020761821, 0.3473559035057
0.075, 0.01658745928663, 0.0002526225439162, 0, 0, 328.386396059, 6.978609200755, -335.3206470993, 6.963903993608, 8540.59540758, 5061.983696653, 8627.757812274, 5050.725138113, 7, -151.5118882193, 0, 152.6725236508, 0, -14.74116393089, -0.3170404863394, 15.04248438811, -0.3163734957347, 0.2627774934772, 0.03622055736366, 0.03622061572029, 0.03719414323993, -0.0008769873109043, 0.037194150672, 0.325325578147, -0.0008769871356657, -0.2705346316608, -0.0008769871356657, 0.9558570463148, 0.9562602938931, 0.9558833525639, 0.9562455921898, 0.1935170429491, -0.1916311628518, -0.03623192883801, -297.9167413527, -300.9466807211, -298.4167413527, -297.9165416452, -300.9467590367, -297.9164769051, -300.9466024055, 0.001926467794512, 0, 0.1952385601873, 0.005734383425806, -0.1895330821822, 0.005734383425806, 3.971432611778e-05, -0.0003493536823935, 0, 0.7823452632167, 0.7821506423069, -0.7826936543175, -0.7828493496717, -0.01492792032371, 0.3472417990713, 0, 0.3398230424373, 0.3472298218813, 0.3396392823815, 0.3472537762612
0.1, 0.001843875273003, 0.0006567393885841, 0, 0, 338.0947217614, 7.00090049604, -334.0248134134, 6.982468736852, 8527.939851256, 5086.859181103, 8586.396515176, 5073.087927534, 7, -150.5159631774, 0, 151.4193259896, 0, -15.18122532564, -0.3182227741268, 14.99156028872, -0.3173888296095, 0.256798413529, 0.02392934814959, 0.02392941828336, 0.0363582157051, -0.001072713992008, 0.03635821887605, 0.3168571666567, -0.001072713898452, -0.2641124475507, -0.001072713898452, 1.274567245926, 1.275191129716, 1.274592964375, 1.275180311697, 0.1916127528295, -0.1915911066523, -0.03960024331485, -297.2222440612, -300.2522492822, -297.7222440612, -297.2221251245, -300.252329529, -297.2220567638, -300.2521690355, 0.002132079403315, 0, 0.1936131479106, 0.005875783346772, -0.1893481394649, 0.005875783346772, 3.826657358721e-05, -0.0003553628488064, 0, 0.7823625801431, 0.7821446328993, -0.7827021248072, -0.7828553585969, -0.01454222696182, 0.3471915455683, 0, 0.3398502502181, 0.3471768952985, 0.339727461828, 0.347206195838
0.125, -0.007943617282718, 0.0006205714769225, 0, 0, 338.6518221227, 6.174341079227, -333.9046608368, 6.149458338686, 8518.44923393, 5082.016545447, 8557.123704077, 5061.940303345, 7, -148.2520996572, 0, 148.6826129224, 0, -15.21132553399, -0.2810570251654, 14.99347496503, -0.2799330440094, 0.1374480980719, 0.01247601379545, 0.01247611218762, 0.03447502914651, -0.001563841979376, 0.03447502996381, 0.3068482579085, -0.001563841942302, -0.2571076368011, -0.001563841942302, 1.593240261754, 1.594059218224, 1.59326205944, 1.594047785454, 0.1892101946231, -0.1920797739135, -0.03682943154701, -296.5277347348, -299.5578188209, -297.0277347348, -296.5276870821, -299.5578959714, -296.5276250623, -299.5577416704, 0.002044757214558, 0, 0.1911887159888, 0.005649069473415, -0.1899784833239, 0.005649069473415, 2.359470963185e-05, -0.0003522661348361, 0, 0.78237341436, 0.7821477297704, -0.782719630617, -0.78285226204, -0.0141282556815, 0.3472085564145, 0, 0.3398707658656, 0.3471871987102, 0.3397899326969, 0.3472299141189
0.15, -0.01615520362381, 0.0004806774538449, 0, 0, 337.158244766, 4.720349835976, -333.3269918725, 4.696481121275, 8506.636110452, 5052.533411623, 8549.221074327, 5028.844620283, 7, -146.236335789, 0, 146.6964493365, 0, -15.14776534477, -0.2151328437846, 14.97057510566, -0.2140549484258, -0.01777249577756, 0.003448967781058, 0.003449077936622, 0.03235649272927, -0.001845242019663, 0.03235649278789, 0.2968020207611, -0.001845242016319, -0.2498501628916, -0.001845242016319, 1.911854834236, 1.912835092346, 1.911872361992, 1.912819588215, 0.1886246268331, -0.1906904681943, -0.02999166021505, -295.8332569055, -298.8634059462, -296.3332569055, -295.8332644296, -298.8634763399, -295.8332105906, -298.8633355525, 0.001734018865623, 0, 0.1903413014343, 0.005154329997909, -0.1889409097368, 0.005154329997909, 5.855192432205e-06, -0.0003389062722655, 0, 0.7823812434071, 0.7821610901556, -0.7827398317521, -0.7828389027002, -0.01372712234696, 0.3472751295732, 0, 0.3398962137628, 0.3472499287314, 0.3398069370554, 0.347300330415
0.175, -0.02165281798709, 0.0003833610371151, 0, 0, 335.5947435077, 3.264708426868, -331.5149747824, 3.245080282352, 8500.937145351, 5019.972882633, 8540.718695363, 4993.312051566, 7, -145.1274520883, 0, 145.5793170523, 0, -15.07890713478, -0.1488855800665, 14.89088956665, -0.1479992671794, -0.1208488696429, -0.003382701529754, -0.003382584264608, 0.03027734125267, -0.002076749507796, 0.03027734130544, 0.287132477374, -0.002076749504177, -0.2432406334574, -0.002076749504177, 2.230422126244, 2.231538732332, 2.230433300823, 2.231516773035, 0.1880492186382, -0.1893153892003, -0.0202352388337, -295.1388298835, -298.169026758, -295.6388298835, -295.138876231, -298.1690880315, -295.1388350988, -298.1689654844, 0.001251262557997, 0, 0.1893179054322, 0.004486535915226, -0.1880780365658, 0.004486535915226, -1.18186929661e-05, -0.0003166169357774, 0, 0.7823880442334, 0.7821833801512, -0.7827586774287, -0.7828166140228, -0.01335284863704, 0.3473475689908, 0, 0.3399086313792, 0.3473192064045, 0.3398251957379, 0.347375931577
0.2, -0.02440688813743, 0.000266533706151, 0, 0, 333.3762069577, 1.925987696828, -329.8163920259, 1.912163713942, 8494.990259227, 5001.483206116, 8530.676213812, 4972.349402563, 7, -144.7437418431, 0, 145.160430983, 0, -14.97994775382, -0.08784212563227, 14.81578593175, -0.0872176571869, -0.1700480973143, -0.00919139822406, -0.009191277248254, 0.02827747519095, -0.00226938210232, 0.0282774755548, 0.2780899912336, -0.00226938207312, -0.2372243697732, -0.00226938207312, 2.54896108231, 2.550203402146, 2.54896464803, 2.55017367923, 0.1874705789683, -0.1879987713097, -0.008873890515807, -294.4444518357, -297.4746861767, -294.9444518357, -294.4445287969, -297.4747370082, -294.4445031528, -297.4746353452, 0.0006676769172773, 0, 0.1881832959406, 0.00372195564689, -0.187368745292, 0.00372195564689, -2.824552358333e-05, -0.0002881731541744, 0, 0.7823944597468, 0.782211824581, -0.7827753680682, -0.7827881708894, -0.01300226708924, 0.3473895395055, 0, 0.3399215487843, 0.3473585460975, 0.3398467121506, 0.3474205329135
0.225, -0.02514797526894, 0.0001434266559349, 0, 0, 330.9313680445, 0.7190751478078, -328.3281680068, 0.7119645876272, 8487.407479412, 5000.776463176, 8521.340399528, 4970.220149715, 7, -144.7711334506, 0, 145.2016978023, 0, -14.87063972819, -0.03278810161383, 14.74968030567, -0.03246626369017, -0.1912108570785, -0.01494041826557, -0.01494029851946, 0.02645027455851, -0.00238018878032, 0.02645027545776, 0.2696678300878, -0.0023801886994, -0.2315505325415, -0.0023801886994, 2.867487762794, 2.868856672532, 2.867483371342, 2.868818786863, 0.187098869481, -0.186529954316, 0.002970363016977, -293.7501136019, -296.7803813208, -294.2501136019, -293.7502201076, -296.780421257, -293.7502106279, -296.7803413847, 4.182489000962e-05, 0, 0.187211405986, 0.002924181560594, -0.186548146826, 0.002924181560594, -4.198349598404e-05, -0.0002558790105048, 0, 0.7824015041968, 0.7822441192952, -0.7827894128273, -0.7827558773162, -0.01267089492953, 0.347392556495, 0, 0.3399379210262, 0.3473600497786, 0.3398667130969, 0.3474250632115
