Time,AVz,Ay,Bk_Stat,FRackTot,Fy_L1,Fy_L2,Fy_R1,Fy_R2,Fz_L1,Fz_L2,Fz_R1,Fz_R2,ModeTran,Mz_KP_L1,Mz_KP_L2,Mz_KP_R1,Mz_KP_R2,Mz_L1,Mz_L2,Mz_R1,Mz_R2,M_SW,Pitch,Pitch_A2,Roll,Roll_A2,Roll_E,Roll_L1,Roll_L2,Roll_R1,Roll_R2,Rot_L1,Rot_L2,Rot_R1,Rot_R2,Steer_L1,Steer_R1,Steer_SW,Xo,X_A2,X_camR,X_L1,X_L2,X_R1,X_R2,Yaw,Yaw_CamR,Yaw_L1,Yaw_L2,Yaw_R1,Yaw_R2,Yo,Y_A2,Y_camR,Y_L1,Y_L2,Y_R1,Y_R2,Zo,Z_A2,Z_camR,Z_L1,Z_L2,Z_R1,Z_R2
0, 0, -2.05612379962e-05, 0, 0, -10.14097686311, 0.7334524563246, 8.299337205796, 0.6760016701841, 8444.052084621, 5212.550118883, 8915.126811926, 4742.640097044, 7, -111.2574082772, 0, 110.5279989281, 0, 0.4558680883921, -0.03353336098114, -0.3717525398574, -0.0309539733625, -0, 0.05447853718346, 0.05448321542157, 0.03661070020151, -0.03660372444036, 0.03661071675097, 0.3368005077736, -0.03660370789122, -0.2635795521886, -0.03660370789122, 0.0001480645308697, 0.0001513422650599, 0.0001487744849574, 0.0001513422650599, 0.2, -0.2, 0, -300, -303.0299848316, -300.5, -299.9996619801, -303.030085307, -299.9996629309, -303.0298843562, 0, 0, 0.1996805585704, 0.007356955057312, -0.1997488424756, 0.007356955057312, 0, -0.0003538814230082, 0, 0.7822730032412, 0.7821459524431, -0.78272667727, -0.7828537152891, -0.01547170976626, 0.3474093012156, 0, 0.3400280569601, 0.346909397039, 0.3390280576163, 0.3479092053921
0.025, 0.02502475269505, 0.0002443351762328, 0, 0, 257.676817053, -10.51289797606, -229.7056060057, -10.63716683597, 8639.636401384, 4983.345962713, 8665.106406624, 4963.034680511, 7, -136.9904987464, 0, 138.6196169828, 0, -11.56583414256, 0.4800838808627, 10.30829722022, 0.4858914507589, 0.2153135324189, 0.05263192916966, 0.05263203913058, 0.03818927366177, -0.001582151094239, 0.03818928977434, 0.330534361677, -0.001582150426705, -0.2778887708836, -0.001582150426705, 0.3186107343253, 0.3186796668755, 0.3186231899085, 0.3186499041033, 0.1992643161978, -0.1920580161062, -0.0104502775557, -299.3055862616, -302.3355442857, -299.8055862616, -299.3052716269, -302.3356055218, -299.3052366708, -302.3354830496, 0.0005048241808447, 0, 0.1994663153391, 0.004483794666286, -0.1912973404255, 0.004483794666286, 2.130913098207e-05, -0.0003208037695159, 0, 0.78230871364, 0.7821791935361, -0.7826993794301, -0.7828208010751, -0.01541430878461, 0.3474187438641, 0, 0.3396121436058, 0.3473971361171, 0.3395596095837, 0.3474403516111
0.05, 0.03514908451176, 0.0002956879281407, 0, 0, 312.0767063653, 5.100781644884, -314.0267049134, 5.074793308424, 8639.561028276, 5014.50972842, 8583.334709741, 5006.192595329, 7, -148.9076791578, 0, 147.9968682805, 0, -14.00270637778, -0.2321576774204, 14.09629011034, -0.230978182066, 0.1757005359494, 0.04646289334891, 0.04646293704348, 0.03789849230645, -0.0006478645644787, 0.03789850476764, 0.3285785454022, -0.0006478643514578, -0.2778398346014, -0.0006478643514578, 0.6371862636733, 0.6373860889716, 0.6371994844875, 0.6373611339731, 0.1883435886281, -0.1992387813728, -0.02540298811447, -298.6111858688, -301.641111801, -299.1111858688, -298.6109071568, -301.6411825287, -298.6108719908, -301.6410410734, 0.001323296833405, 0, 0.1894011644103, 0.005178778996902, -0.1976895585259, 0.005178778996902, 3.315468758661e-05, -0.0003313392147359, 0, 0.7823313894447, 0.7821686575388, -0.7826869902423, -0.7828313359683, -0.01523022214703, 0.3473396783568, 0, 0.3396123706522, 0.3473308303429, 0.3397335912784, 0.3473485263707
0.075, 0.01663868024896, 0.0001232890453674, 0, 0, 327.1413990936, 6.871418907859, -337.4036858543, 6.8695742445, 8552.905711022, 5052.984395688, 8629.305759438, 5053.305822759, 7, -151.5958008621, 0, 152.6731232343, 0, -14.68383035178, -0.3121757270128, 15.13579200778, -0.312086216676, 0.2623732987863, 0.03585822354715, 0.03585822196582, 0.038013536134, 2.503761568266e-05, 0.03801354357859, 0.3251604257366, 2.503761077929e-05, -0.2697038980993, 2.503761077929e-05, 0.955856621083, 0.9562625362385, 0.9558847478043, 0.956246474658, 0.1930802483534, -0.1919245851378, -0.03805880772528, -297.9167375863, -300.9466772987, -298.4167375863, -297.916540907, -300.9467563204, -297.9164749457, -300.946598277, 0.001987004312751, 0, 0.1948644739324, 0.005786083726656, -0.1897681841367, 0.005786083726656, 4.8813275814e-05, -0.0003485006579871, 0, 0.7823510466338, 0.7821514953519, -0.782689610109, -0.7828484966679, -0.01492046306895, 0.3472486274272, 0, 0.3397968562845, 0.3472489693708, 0.3396360121297, 0.3472482854835
0.1, 0.0004833842837686, 0.0005802907145793, 0, 0, 337.8765862842, 6.889035446727, -335.6827222955, 6.886816332879, 8546.301824022, 5077.010736025, 8594.61852613, 5075.567338578, 7, -150.6339225501, 0, 151.5346904841, 0, -15.16921412105, -0.3131402988001, 15.06501057654, -0.3130359509683, 0.2593440233663, 0.02282639681821, 0.02282640432521, 0.03788553602872, -0.0001124336733273, 0.0378855390353, 0.3164951843495, -0.0001124336644046, -0.2621293412272, -0.0001124336644046, 1.274567985144, 1.275196953946, 1.274595985479, 1.275184177916, 0.1913138652506, -0.1915595398172, -0.0416313718428, -297.2222324186, -300.2522399472, -297.7222324186, -297.2221214603, -300.2523215239, -297.2220515861, -300.2521583705, 0.002173162779632, 0, 0.193361609077, 0.005973162512937, -0.1892813396623, 0.005973162512937, 5.34676878159e-05, -0.0003528687312193, 0, 0.7823715085534, 0.782147127015, -0.7826971905893, -0.7828528644775, -0.01451834886807, 0.3471993850263, 0, 0.3398111946542, 0.3471978494972, 0.3397100223702, 0.3472009205555
0.125, -0.009927859099379, 0.0005566861694931, 0, 0, 338.7856997166, 6.094744547876, -335.6320850135, 6.08580829081, 8543.651559261, 5074.145028777, 8567.35821514, 5066.796469045, 7, -148.4514419644, 0, 148.7898399619, 0, -15.21428323362, -0.2774326778124, 15.06981025468, -0.2770271257322, 0.1255580734403, 0.009971635150939, 0.009971672351773, 0.03664178801293, -0.0005724171905345, 0.03664178856785, 0.3059021510517, -0.0005724171818654, -0.253779195028, -0.0005724171818654, 1.593244248252, 1.594071271671, 1.59326790518, 1.594057033113, 0.1884655922969, -0.1922309634326, -0.03850722571743, -296.5277079471, -299.5577991755, -297.0277079471, -296.5276763823, -299.5578778959, -296.5276145561, -299.557720455, 0.002042433209885, 0, 0.1904553944779, 0.005764024211847, -0.1901437821474, 0.005764024211847, 4.318281079863e-05, -0.0003480425670921, 0, 0.7823847961407, 0.7821519534342, -0.7827153037956, -0.7828480385684, -0.01407089518783, 0.3472117643467, 0, 0.3398171746711, 0.34720394673, 0.3397682453593, 0.3472195819634
0.15, -0.01897196682719, 0.0004038570078282, 0, 0, 337.3160205841, 4.630023330135, -335.4063160451, 4.620045215105, 8533.656181091, 5048.898496673, 8564.835180514, 5038.721339381, 7, -146.4297637836, 0, 146.8227511078, 0, -15.15158026525, -0.211012222319, 15.06208823963, -0.2105606513052, -0.03584416696932, -0.001159394054687, -0.001159344389336, 0.03510434073755, -0.000792751220614, 0.03510434074474, 0.2949369759759, -0.0007927512204517, -0.244640318796, -0.0007927512204517, 1.911863813576, 1.912855776868, 1.91188293094, 1.912836444996, 0.1877692591197, -0.1905723239651, -0.03089570612191, -295.8332071007, -298.8633714435, -296.3332071007, -295.8332434414, -298.8634432843, -295.8331911614, -298.8632996027, 0.001670591930156, 0, 0.1894463762008, 0.005260283801699, -0.1889061481106, 0.005260283801699, 2.846547725333e-05, -0.0003329178695153, 0, 0.782394257098, 0.7821670787578, -0.7827381429908, -0.7828329144968, -0.01361497734542, 0.3472684895029, 0, 0.3398387821465, 0.3472576627398, 0.3397738491902, 0.3472793162659
0.175, -0.02530508791896, 0.0003220662717, 0, 0, 336.0747813387, 3.17100773329, -333.4802821242, 3.162011820758, 8529.699462011, 5021.341962128, 8560.084120944, 5008.650820896, 7, -145.2879241192, 0, 145.6974934089, 0, -15.09700525703, -0.1446077717686, 14.97685850645, -0.1442011665486, -0.1356483332999, -0.01066451018475, -0.01066445066879, 0.03351732454226, -0.0009885784002445, 0.03351732512286, 0.283793431231, -0.0009885783831202, -0.2357862147152, -0.0009885783831202, 2.230437756327, 2.231569804696, 2.23044988749, 2.231542739965, 0.1870465116785, -0.1888404284007, -0.01982493420373, -295.1387505183, -298.168973837, -295.6387505183, -295.1388417683, -298.169036043, -295.1388040882, -298.1689116309, 0.001104470729664, 0, 0.1882043185387, 0.004554818891648, -0.1877793610432, 0.004554818891648, 1.196361422703e-05, -0.0003088701228272, 0, 0.7824019688417, 0.7821911272881, -0.7827614964356, -0.7828088675338, -0.01316325674835, 0.34732979486, 0, 0.3398475344059, 0.3473162936459, 0.3397841778769, 0.3473432960741
0.2, -0.02857675083134, 0.0002228920968458, 0, 0, 334.0931949288, 1.828824868292, -331.523711218, 1.821964239482, 8525.633339223, 5006.145386764, 8551.784605106, 4990.873428199, 7, -144.8514201124, 0, 145.2132206243, 0, -15.00849147101, -0.08340755962017, 14.88998059619, -0.08309753189504, -0.1809720622285, -0.01952579474735, -0.01952572619135, 0.03184600873494, -0.001189611612194, 0.03184601058419, 0.2726786593914, -0.001189611543116, -0.2272207673244, -0.001189611543116, 2.548984461961, 2.550245820541, 2.548987976619, 2.550209387115, 0.1861601339819, -0.1872041007461, -0.006639776383772, -294.444338397, -297.4746125835, -294.944338397, -294.4444784117, -297.474663435, -294.4444588459, -297.4745617321, 0.0004203666750384, 0, 0.186673901476, 0.003723417081262, -0.1868607376924, 0.003723417081262, -5.776079751283e-06, -0.000279028773062, 0, 0.7824083241129, 0.782220969406, -0.7827846793624, -0.7827790269521, -0.01271251705238, 0.3473648735262, 0, 0.3398565057851, 0.3473486267618, 0.3398020415252, 0.3473811202907
0.225, -0.029566537186, 0.0001094025173144, 0, 0, 331.6904347457, 0.591979241396, -329.7500953329, 0.5884451109794, 8518.93316758, 5005.544902671, 8543.650596643, 4988.439344979, 7, -144.7828161471, 0, 145.1503591982, 0, -14.90099963532, -0.02699200205609, 14.81093288726, -0.02683194672666, -0.2005780792757, -0.02858916304491, -0.02858908982105, 0.03017438140212, -0.001332440192761, 0.03017438515847, 0.2616120188391, -0.001332440026889, -0.2186541527464, -0.001332440026889, 2.867519428021, 2.868910827538, 2.867513881395, 2.868864305847, 0.1854529586823, -0.1853151366689, 0.00739448739226, -293.7499629034, -296.7802857095, -294.2499629034, -293.7501521937, -296.7803244189, -293.7501516467, -296.7802470002, -0.000315510395201, 0, 0.1852684298624, 0.002834356454318, -0.1857393747609, 0.002834356454318, -2.31598931019e-05, -0.0002458712953373, 0, 0.7824143933073, 0.7822541275356, -0.7828070499599, -0.7827458701263, -0.01225809973358, 0.3473681017703, 0, 0.3398710673883, 0.3473499043685, 0.3398195454859, 0.3473862991721
