Time,AVz,Ay,Bk_Stat,FRackTot,Fy_L1,Fy_L2,Fy_R1,Fy_R2,Fz_L1,Fz_L2,Fz_R1,Fz_R2,ModeTran,Mz_KP_L1,Mz_KP_L2,Mz_KP_R1,Mz_KP_R2,Mz_L1,Mz_L2,Mz_R1,Mz_R2,M_SW,Pitch,Pitch_A2,Roll,Roll_A2,Roll_E,Roll_L1,Roll_L2,Roll_R1,Roll_R2,Rot_L1,Rot_L2,Rot_R1,Rot_R2,Steer_L1,Steer_R1,Steer_SW,Xo,X_A2,X_camR,X_L1,X_L2,X_R1,X_R2,Yaw,Yaw_CamR,Yaw_L1,Yaw_L2,Yaw_R1,Yaw_R2,Yo,Y_A2,Y_camR,Y_L1,Y_L2,Y_R1,Y_R2,Zo,Z_A2,Z_camR,Z_L1,Z_L2,Z_R1,Z_R2
0, 0, -2.056123799618e-05, 0, 0, -10.14097686311, 0.7334524563246, 8.299337205796, 0.6760016701841, 8444.052084621, 5212.550118883, 8915.126811926, 4742.640097044, 7, -111.257408277, 0, 110.5279989283, 0, 0.4558680883921, -0.03353336098114, -0.3717525398574, -0.0309539733625, -0, 0.05447853718346, 0.05448321542157, 0.03661070020151, -0.03660372444036, 0.03661071675097, 0.3368005077736, -0.03660370789122, -0.2635795521886, -0.03660370789122, 0.0001480645308697, 0.0001513422650599, 0.0001487744849574, 0.0001513422650599, 0.2, -0.2, 0, -300, -303.0299848316, -300.5, -299.9996619801, -303.030085307, -299.9996629309, -303.0298843562, 0, 0, 0.1996805585704, 0.007356955057312, -0.1997488424756, 0.007356955057312, 0, -0.0003538814230082, 0, 0.7822730032412, 0.7821459524431, -0.78272667727, -0.7828537152891, -0.01547170976626, 0.3474093012156, 0, 0.3400280569601, 0.346909397039, 0.3390280576163, 0.3479092053921
0.025, 0.02323648944924, 0.0002753289528074, 0, 0, 256.7897825944, -9.286798968797, -230.5501083173, -9.283019027163, 8630.089208243, 5008.462606542, 8674.164835092, 4936.850051613, 7, -136.9655421179, 0, 138.6359881357, 0, -11.52687013615, 0.4240609252787, 10.34547620594, 0.4240344570474, 0.2087771487465, 0.05260184816087, 0.05260227885557, 0.03863918172763, -0.005578273229309, 0.03863919801139, 0.3312689029447, -0.005578270878412, -0.2771625895652, -0.005578270878412, 0.318611175139, 0.318677100006, 0.3186228504344, 0.3186528666253, 0.1994340743373, -0.1918908929765, -0.009596300026842, -299.3055859562, -302.3355438534, -299.8055859562, -299.3052705667, -302.3356102253, -299.3052374903, -302.3354774815, 0.0004325631095704, 0, 0.199563321857, 0.004859845361705, -0.1912032847013, 0.004859845361705, 2.558016782721e-05, -0.0003214885585292, 0, 0.7823096172083, 0.782178504918, -0.7826984745058, -0.7828214820351, -0.0154140632073, 0.3474198785043, 0, 0.3396324312978, 0.3473436949356, 0.3395403574031, 0.347496062073
0.05, 0.03219125285123, 0.0001031972340927, 0, 0, 311.0598258733, 3.386907884709, -314.858517137, 3.380514473785, 8620.480639095, 5023.132229034, 8600.133836157, 5007.121712594, 7, -148.7452679585, 0, 148.1857221602, 0, -13.95910059803, -0.1541459103283, 14.13180281484, -0.1538611971767, 0.1839762452326, 0.04651142467666, 0.04651151321745, 0.03937289011587, -0.001247142032461, 0.0393729030889, 0.3303552434042, -0.001247141621537, -0.276210852241, -0.001247141621537, 0.6371867713021, 0.6373837388127, 0.6371989409375, 0.6373625756692, 0.189474463703, -0.1981307638725, -0.02441610233385, -298.6111863106, -301.641113034, -299.1111863106, -298.6109067193, -301.6411847925, -298.6108726566, -301.6410412755, 0.001190904467433, 0, 0.1903979597335, 0.00525425847195, -0.1967149997191, 0.00525425847195, 4.756861083244e-05, -0.0003243877134865, 0, 0.7823357149579, 0.7821756088109, -0.7826824297098, -0.7828243842378, -0.01523117959698, 0.3473295170011, 0, 0.3396529059926, 0.3473124845368, 0.3396978955732, 0.3473465494654
0.075, 0.01484223665037, 0.0001284479234305, 0, 0, 327.2578517078, 6.442901336341, -336.5150196639, 6.439573526935, 8538.87519299, 5066.763838241, 8631.412243238, 5062.436062097, 7, -151.4728641797, 0, 152.7601464911, 0, -14.69068051089, -0.2926995857719, 15.09568993569, -0.2925455709225, 0.2669409711365, 0.03643127962647, 0.03643130348811, 0.04006162087512, -0.0003371128514141, 0.04006162897357, 0.3273483565999, -0.0003371127832667, -0.268494193203, -0.0003371127832667, 0.9558573383738, 0.9562573229639, 0.9558823732175, 0.9562448904178, 0.1938046736714, -0.1913392455125, -0.0364055696621, -297.9167434285, -300.9466843169, -298.4167434285, -297.9165413676, -300.9467639773, -297.916478737, -300.9466046566, 0.001792494084648, 0, 0.1953897893096, 0.005832846305379, -0.1893753954604, 0.005832846305379, 6.767191354484e-05, -0.0003365749934366, 0, 0.7823567462525, 0.7821634209382, -0.7826821661167, -0.7828365709251, -0.01492938519648, 0.3472242554192, 0, 0.3398266340762, 0.347219651402, 0.3396315639778, 0.3472288594363
0.1, -0.0005614190558522, 0.0006147886291388, 0, 0, 337.6070346365, 6.999688078253, -334.6762499932, 6.988957880738, 8528.377614138, 5092.594628481, 8591.734468996, 5084.223466676, 7, -150.4969424663, 0, 151.5075681488, 0, -15.15930876717, -0.3181688574854, 15.02023630109, -0.317681592786, 0.255561981369, 0.02478390505104, 0.02478395119275, 0.03983513552613, -0.000652072987441, 0.03983513925289, 0.3193452729424, -0.0006520729264365, -0.2616798235207, -0.0006520729264365, 1.274566272129, 1.275184324472, 1.27458988767, 1.275175452081, 0.1918278182792, -0.1913821693209, -0.03923120588063, -297.2222529633, -300.2522589474, -297.7222529633, -297.222126982, -300.2523408317, -297.2220621416, -300.2521770632, 0.001946499686354, 0, 0.1936368958184, 0.005995684469556, -0.1893218411865, 0.005995684469556, 7.004220653265e-05, -0.0003404632948992, 0, 0.7823743898851, 0.7821595323701, -0.7826901821208, -0.7828404589599, -0.01454921845527, 0.3471735977486, 0, 0.339849236885, 0.3471646922573, 0.3397161707811, 0.3471825032399
0.125, -0.01094341126363, 0.0006196829450251, 0, 0, 338.6139869896, 6.338290278441, -334.2074522285, 6.316362109241, 8521.642489433, 5082.632013593, 8563.469953657, 5065.163560561, 7, -148.2527809373, 0, 148.7474019383, 0, -15.20928535458, -0.2885262777756, 15.00637219156, -0.2875352622011, 0.09971418190686, 0.01430444182723, 0.01430453577091, 0.03818107480383, -0.001360707857151, 0.03818107599374, 0.3095508974371, -0.001360707814744, -0.2546075351451, -0.001360707814744, 1.593236967732, 1.594047537987, 1.593255617304, 1.594037438696, 0.1893241423525, -0.1919918910832, -0.03522224925398, -296.5277543147, -299.5578363535, -297.0277543147, -296.5276925672, -299.557914823, -296.5276361094, -299.557757884, 0.001791026167587, 0, 0.1910385312161, 0.005745649092765, -0.1901366945599, 0.005745649092765, 5.44631122274e-05, -0.0003366688532466, 0, 0.7823829651875, 0.7821633269916, -0.7827097132704, -0.7828366646981, -0.01414231521371, 0.3472044726955, 0, 0.3398638855673, 0.3471858892349, 0.3397764963816, 0.3472230561562
0.15, -0.01948352112858, 0.0004869105080814, 0, 0, 337.3191846604, 4.83347098461, -333.5281591618, 4.809653088493, 8510.912245687, 5045.530673623, 8556.105425294, 5022.379316546, 7, -146.2298011946, 0, 146.7314054282, 0, -15.15450685263, -0.2202962737936, 14.97882434482, -0.2192205587804, -0.05943073298254, 0.006195304406606, 0.006195423652555, 0.03607790408206, -0.001803378502921, 0.03607790429297, 0.2995476462795, -0.001803378492378, -0.247381156227, -0.001803378492378, 1.911849109567, 1.912819282503, 1.911862431763, 1.912804262913, 0.1887270680405, -0.1906235669611, -0.02672546705139, -295.8332869661, -298.863430922, -296.3332869661, -295.8332736323, -298.8635017893, -295.8332275582, -298.8633600547, 0.001400633681571, 0, 0.1900958969204, 0.005189003922222, -0.1891956294328, 0.005189003922222, 3.324522433233e-05, -0.0003230286979209, 0, 0.7823871770164, 0.7821769677054, -0.7827334371829, -0.7828230251013, -0.01374441527629, 0.3472894572852, 0, 0.3398870309619, 0.347264828182, 0.3397923531757, 0.3473140863885
0.175, -0.02503619827408, 0.0003862932868526, 0, 0, 335.8643849564, 3.268921865043, -331.6957961396, 3.248621125467, 8504.578201489, 5008.86574105, 8546.866157269, 4981.54627421, 7, -145.0968697591, 0, 145.5838854123, 0, -15.09059141894, -0.1490827325445, 14.8982951398, -0.1481659872614, -0.1468059413072, -0.0002481308997299, -0.0002479970138391, 0.03391950429843, -0.002128054038162, 0.03391950429875, 0.289710075532, -0.002128054038142, -0.2407232198888, -0.002128054038142, 2.230415197598, 2.231521161439, 2.230421121592, 2.231498671055, 0.1881865818883, -0.1891826475612, -0.01512868604236, -295.1388650599, -298.1690559203, -295.6388650599, -295.1388871064, -298.1691165304, -295.1388559407, -298.1689953102, 0.0008332082217905, 0, 0.1890215751137, 0.004437959260492, -0.1883499781396, 0.004437959260492, 1.099658474108e-05, -0.0003004898239792, 0, 0.7823900020082, 0.782199507289, -0.7827566215493, -0.7828004869369, -0.013363808455, 0.3473719018718, 0, 0.3399008075729, 0.3473428386093, 0.3398121792066, 0.3474009651344
0.2, -0.02759320053622, 0.0002633596310951, 0, 0, 333.7039276596, 1.825446202049, -330.012709877, 1.811380723095, 8497.164747472, 4993.158792671, 8535.145523356, 4962.742400999, 7, -144.693520644, 0, 145.1417249127, 0, -14.99440106744, -0.08325737784811, 14.82406852588, -0.08262185293859, -0.1844548827426, -0.006435899136455, -0.006435757844234, 0.03180205399912, -0.002369289485205, 0.03180205419975, 0.2802431251117, -0.002369289470258, -0.2344644889535, -0.002369289470258, 2.548955008192, 2.55018720952, 2.548952303088, 2.550155894928, 0.1876237855191, -0.1877573822049, -0.001919673887162, -294.4444839817, -297.4747147066, -294.9444839817, -294.4445380291, -297.4747636443, -294.4445244889, -297.4746657688, 0.0001664581539309, 0, 0.1878222044945, 0.003583294006306, -0.187616806654, 0.003583294006306, -1.037972885429e-05, -0.0002718629326366, 0, 0.7823926152838, 0.782228134868, -0.7827781391162, -0.7827718607333, -0.01299501329359, 0.3474086154544, 0, 0.3399168600286, 0.3473762575909, 0.3398372704449, 0.3474409733178
0.225, -0.02795347084158, 0.0001328183328026, 0, 0, 331.2639360565, 0.5243015759422, -328.5448451289, 0.5178488568329, 8488.23514479, 5000.058860481, 8524.331716788, 4968.146386849, 7, -144.7130143737, 0, 145.1742735057, 0, -14.88545330225, -0.02390635226645, 14.75903296902, -0.02361394623428, -0.2010287574625, -0.01318169181662, -0.01318155158008, 0.02984278574645, -0.002485827068358, 0.02984278653623, 0.271169947905, -0.002485827002573, -0.2283400354951, -0.002485827002573, 2.867484429493, 2.868844485967, 2.867472833537, 2.868803979595, 0.187244727398, -0.1861443609294, 0.01165595173364, -293.7501358903, -296.7804050126, -294.2501358903, -293.7502248341, -296.7804418425, -293.750229392, -296.7803681827, -0.0005354838585382, 0, 0.1867720713061, 0.002696737296034, -0.186731970807, 0.002696737296034, -2.911190294092e-05, -0.0002396024206772, 0, 0.7823961832076, 0.7822603959761, -0.782797271582, -0.7827396008175, -0.01263602286941, 0.3473955260057, 0, 0.3399361179929, 0.3473615765657, 0.3398604250724, 0.3474294754457
