Time,AVz,Ay,Bk_Stat,FRackTot,Fy_L1,Fy_L2,Fy_R1,Fy_R2,Fz_L1,Fz_L2,Fz_R1,Fz_R2,ModeTran,Mz_KP_L1,Mz_KP_L2,Mz_KP_R1,Mz_KP_R2,Mz_L1,Mz_L2,Mz_R1,Mz_R2,M_SW,Pitch,Pitch_A2,Roll,Roll_A2,Roll_E,Roll_L1,Roll_L2,Roll_R1,Roll_R2,Rot_L1,Rot_L2,Rot_R1,Rot_R2,Steer_L1,Steer_R1,Steer_SW,Xo,X_A2,X_camR,X_L1,X_L2,X_R1,X_R2,Yaw,Yaw_CamR,Yaw_L1,Yaw_L2,Yaw_R1,Yaw_R2,Yo,Y_A2,Y_camR,Y_L1,Y_L2,Y_R1,Y_R2,Zo,Z_A2,Z_camR,Z_L1,Z_L2,Z_R1,Z_R2
0, 0, -2.056123799617e-05, 0, 0, -10.14097686311, 0.7334524563246, 8.299337205796, 0.6760016701841, 8444.052084621, 5212.550118883, 8915.126811926, 4742.640097044, 7, -111.2574082769, 0, 110.5279989284, 0, 0.4558680883921, -0.03353336098114, -0.3717525398574, -0.0309539733625, -0, 0.05447853718346, 0.05448321542157, 0.03661070020151, -0.03660372444036, 0.03661071675097, 0.3368005077736, -0.03660370789122, -0.2635795521886, -0.03660370789122, 0.0001480645308697, 0.0001513422650599, 0.0001487744849574, 0.0001513422650599, 0.2, -0.2, 0, -300, -303.0299848316, -300.5, -299.9996619801, -303.030085307, -299.9996629309, -303.0298843562, 0, 0, 0.1996805585704, 0.007356955057312, -0.1997488424756, 0.007356955057312, 0, -0.0003538814230082, 0, 0.7822730032412, 0.7821459524431, -0.78272667727, -0.7828537152891, -0.01547170976626, 0.3474093012156, 0, 0.3400280569601, 0.346909397039, 0.3390280576163, 0.3479092053921
0.025, 0.02400862717276, 0.0002772804055594, 0, 0, 257.1913562184, -9.661597960632, -230.1032437937, -9.704658220569, 8630.411079149, 4999.740610005, 8673.080165069, 4949.127042562, 7, -136.9638205846, 0, 138.6477784895, 0, -11.54486803551, 0.4411861287213, 10.32550913468, 0.4432916872123, 0.2119237544224, 0.0526664928742, 0.05266678409011, 0.03835403602548, -0.003942553220269, 0.03835405222883, 0.3310748516708, -0.00394255155465, -0.2774292119428, -0.00394255155465, 0.3186108733507, 0.318677927574, 0.3186229679386, 0.3186512704245, 0.1994772382145, -0.191857897063, -0.009902156595947, -299.3055866071, -302.3355448236, -299.8055866071, -299.3052712703, -302.3356089936, -299.3052372606, -302.3354806536, 0.0004649384368832, 0, 0.19963866054, 0.004698619596496, -0.1911373606224, 0.004698619596496, 2.27911692988e-05, -0.000321469213084, 0, 0.7823084380046, 0.7821785263032, -0.7826995267327, -0.7828214647294, -0.01541485663055, 0.3474160974195, 0, 0.3396317531262, 0.3473622531989, 0.3395426575376, 0.34746994164
0.05, 0.0331365708893, 0.0002365713599644, 0, 0, 311.8994054269, 4.378747018622, -314.0327359129, 4.362884022148, 8620.835204585, 5021.72243434, 8599.799368656, 5004.366414668, 7, -148.7564100692, 0, 148.153274371, 0, -13.99675457762, -0.1992893677634, 14.09476332442, -0.1985752722873, 0.1824326437251, 0.04662854148686, 0.04662863522307, 0.03832285933375, -0.001351950248795, 0.03832287202448, 0.3296818607413, -0.001351949801091, -0.2769508094663, -0.001351949801091, 0.6371863197732, 0.6373841779138, 0.6371989663742, 0.6373614511064, 0.1893757376467, -0.1982390012429, -0.02441107718171, -298.6111875653, -301.6411136173, -299.1111875653, -298.6109076839, -301.6411848302, -298.6108727268, -301.6410424044, 0.001245398114201, 0, 0.1903535808528, 0.00521431079132, -0.1967675948808, 0.00521431079132, 3.694546594994e-05, -0.0003287368805187, 0, 0.7823310243581, 0.7821712596612, -0.7826870249895, -0.7828287334223, -0.01523271623302, 0.3473339479363, 0, 0.3396521746034, 0.3473154840856, 0.3396985860202, 0.347352411787
0.075, 0.01581818996401, 0.0002120635391996, 0, 0, 328.0101474465, 6.808516597663, -335.7125437417, 6.797514955102, 8539.227557459, 5063.5711423, 8630.011891353, 5054.13692456, 7, -151.4887011974, 0, 152.7140406279, 0, -14.72442931126, -0.3093121908094, 15.05982702698, -0.3088122533746, 0.2647868808114, 0.03647685012802, 0.0364769003045, 0.03831718283132, -0.0007348799796406, 0.03831719059653, 0.3261921964777, -0.0007348798307123, -0.269749933375, -0.0007348798307123, 0.9558568630818, 0.9562584969062, 0.9558826077132, 0.9562447851307, 0.1936871031777, -0.1914715332366, -0.03622922677838, -297.9167439954, -300.9466834544, -298.4167439954, -297.9165422725, -300.9467623401, -297.9164783652, -300.9466045686, 0.001870197773242, 0, 0.1953503655961, 0.005776128094549, -0.1894289946246, 0.005776128094549, 5.059409188268e-05, -0.0003442930051071, 0, 0.7823495491579, 0.7821557029542, -0.7826892152121, -0.7828442889644, -0.014930568014, 0.3472364807514, 0, 0.3398259234857, 0.3472264443495, 0.3396345084534, 0.3472465171532
0.1, 0.0008847247101973, 0.0006476641930193, 0, 0, 337.961634389, 7.014632331535, -334.1642428153, 6.997968881592, 8527.301072028, 5089.493319217, 8588.42605334, 5076.865767021, 7, -150.5016472339, 0, 151.4495173309, 0, -15.17534550871, -0.3188477553599, 14.99760917285, -0.3180934438177, 0.2565349782167, 0.02449530266795, 0.0244953691024, 0.03767997159202, -0.0009836251954243, 0.03767997503553, 0.3179076342182, -0.0009836251055321, -0.2632563822918, -0.0009836251055321, 1.274566440826, 1.275187485731, 1.274591171033, 1.275177574553, 0.1917226846583, -0.1915075198244, -0.0393245886965, -297.2222499906, -300.2522550405, -297.7222499906, -297.2221267682, -300.252335908, -297.2220599218, -300.2521741731, 0.002054277850464, 0, 0.1936417242958, 0.005921230033293, -0.1893400910629, 0.005921230033293, 5.020855445837e-05, -0.0003495576982899, 0, 0.7823667551479, 0.7821504380078, -0.7826976060891, -0.7828495534044, -0.01454783735634, 0.3471847243252, 0, 0.3398515747866, 0.347171290759, 0.3397231670676, 0.3471981578913
0.125, -0.009076912565109, 0.0006244011283415, 0, 0, 338.6472705358, 6.244529208991, -333.9303325229, 6.219510731589, 8518.368244741, 5083.105549147, 8559.235972527, 5063.045009012, 7, -148.2414155115, 0, 148.7012139155, 0, -15.21114989188, -0.2842543414144, 14.99439948126, -0.2831241793047, 0.1215869433629, 0.01348642779762, 0.01348652985656, 0.03584734996774, -0.001562618878462, 0.0358473509608, 0.3080053990366, -0.001562618835173, -0.256295475177, -0.001562618835173, 1.593238373535, 1.594053235448, 1.59325875675, 1.594042513774, 0.1892948069581, -0.192041877211, -0.03604534918455, -296.5277455533, -299.5578282944, -297.0277455533, -296.5276904578, -299.5579058963, -296.5276307368, -299.5577506925, 0.001940662872675, 0, 0.1911635751943, 0.005682121813121, -0.1900403171488, 0.005682121813121, 3.483591725067e-05, -0.0003462583401611, 0, 0.7823765015117, 0.7821537375209, -0.782715962477, -0.7828462542012, -0.01413782091475, 0.3472062226813, 0, 0.3398709013507, 0.3471848816812, 0.339785460133, 0.3472275636815
0.15, -0.01736256723495, 0.0004866339470298, 0, 0, 337.2244758008, 4.760579377566, -333.3042561384, 4.73579275972, 8506.745854535, 5050.21172321, 8551.303364276, 5025.820890707, 7, -146.2212611874, 0, 146.7038877159, 0, -15.15073820388, -0.2169693331141, 14.96931906922, -0.2158499885069, -0.0354828944965, 0.004916670311733, 0.004916788379799, 0.0337024210231, -0.001899927626737, 0.03370242114719, 0.2980122310968, -0.001899927619742, -0.2491347540336, -0.001899927619742, 1.911851756325, 1.912827052527, 1.911867458131, 1.912811969829, 0.1887211024932, -0.1906607032679, -0.02856823429583, -295.8332729406, -298.863419051, -296.3332729406, -295.8332697818, -298.8634895346, -295.8332190446, -298.8633485674, 0.00160047590953, 0, 0.1902965506704, 0.005160910369688, -0.1890383286634, 0.005160910369688, 1.551390816782e-05, -0.0003328442726258, 0, 0.782382789437, 0.7821671521228, -0.7827374856221, -0.782832840668, -0.01374014597415, 0.3472808161772, 0, 0.3398959430015, 0.3472548684831, 0.3398025251689, 0.3473067638714
0.175, -0.02281505424157, 0.0003878655971992, 0, 0, 335.6953884693, 3.260953548075, -331.4782652991, 3.240486978929, 8500.721485182, 5015.362700443, 8542.242147056, 4987.646974169, 7, -145.103775632, 0, 145.5740566636, 0, -15.08345776525, -0.1487164699609, 14.88906417862, -0.1477922889927, -0.1320171496667, -0.001632749809076, -0.001632622749826, 0.03156222775821, -0.002158920728057, 0.03156222777103, 0.2883356263494, -0.002158920727181, -0.2426150475627, -0.002158920727181, 2.230418275011, 2.231529552955, 2.230427227042, 2.231507661443, 0.1881653262237, -0.1892766290947, -0.01813492905882, -295.1388493964, -298.1690423846, -295.6388493964, -295.1388829212, -298.1691032947, -295.1388456814, -298.1689814745, 0.001087876633067, 0, 0.1892619127093, 0.004459926334342, -0.188195196073, 0.004459926334342, -4.094283393108e-06, -0.0003105253528833, 0, 0.7823879502067, 0.782189471721, -0.7827578678706, -0.7828105224268, -0.01336677274791, 0.3473585000996, 0, 0.3399090543796, 0.3473290152844, 0.3398219701121, 0.3473879849147
0.2, -0.02543543982752, 0.0002684059689737, 0, 0, 333.4888958997, 1.885716135559, -329.791018695, 1.871458068089, 8494.095761407, 4997.632082017, 8531.34815265, 4967.269898821, 7, -144.7139499558, 0, 145.1470529598, 0, -14.98511329911, -0.08600589613905, 14.8145626134, -0.08536176927639, -0.1760984488041, -0.007449583080463, -0.007449451609829, 0.02948796752087, -0.002365066912726, 0.02948796777012, 0.2792115143185, -0.002365066892736, -0.2366321952339, -0.002365066892736, 2.548957232151, 2.550194307129, 2.548958214671, 2.55016429737, 0.1876040321804, -0.187935234875, -0.006127056010915, -294.4444717503, -297.4747025099, -294.9444717503, -294.4445355962, -297.474752517, -294.4445145629, -297.4746525028, 0.00047663134586, 0, 0.1881174139319, 0.003661591903106, -0.1874889475867, 0.003661591903106, -2.253234162665e-05, -0.0002821051769086, 0, 0.7823928223549, 0.7822178925585, -0.7827762013948, -0.7827821029124, -0.0130135262856, 0.34739904015, 0, 0.3399234195887, 0.3473667399551, 0.3398452970303, 0.3474313403448
0.225, -0.02598861207074, 0.0001424707714938, 0, 0, 331.0444296113, 0.6481642524537, -328.3197864998, 0.6411244122736, 8485.914983843, 4999.945394761, 8521.290364084, 4968.1525709, 7, -144.7421483966, 0, 145.1885859107, 0, -14.87588457609, -0.02955452360307, 14.74929700444, -0.02923576588789, -0.1950515855783, -0.01345292399746, -0.01345279408785, 0.02758394875974, -0.002476506933766, 0.02758394952009, 0.27064221617, -0.002476506865502, -0.2309282530716, -0.002476506865502, 2.867484659003, 2.868848723691, 2.867477374517, 2.868810230938, 0.1872434806991, -0.1864304029159, 0.006291030345614, -293.750131204, -296.780396645, -294.250131204, -293.7502258929, -296.7804353288, -293.7502216292, -296.7803579612, -0.0001729153553253, 0, 0.1871345210214, 0.002832484297019, -0.1866571614458, 0.002832484297019, -3.822100735077e-05, -0.0002499348995491, 0, 0.7823984879361, 0.7822500634133, -0.7827919094498, -0.7827499332124, -0.0126768475013, 0.3473956401376, 0, 0.3399410692548, 0.3473618179845, 0.3398668344519, 0.3474294622906
0.25, -0.02491457943841, 3.326382334935e-05, 0, 0, 328.6995055152, -0.3860827485303, -326.8976989536, -0.3862864775328, 8479.136574004, 5012.406144263, 8512.864282311, 4980.037879984, 7, -144.9609819844, 0, 145.4350386107, 0, -14.77076211759, 0.01759752736143, 14.68585340802, 0.0176081747076, -0.205362700368, -0.01971830018097, -0.0197181751745, 0.02589208679309, -0.002521331033929, 0.0258920883264, 0.2626239491112, -0.00252133088462, -0.2254893599361, -0.00252133088462, 3.186009613898, 3.187507756264, 3.185994128301, 3.187461120206, 0.1869492426222, -0.1849314249797, 0.01829371215952, -293.0558223283, -296.0861207049, -293.5558223283, -293.0559493948, -296.0861483637, -293.0559615581, -296.086093046, -0.0008151613896803, 0, 0.1862248425447, 0.002025221201206, -0.1858238514441, 0.002025221201206, -5.058663316272e-05, -0.0002161671571253, 0, 0.7824054279496, 0.7822838315964, -0.7828046168253, -0.7827161659106, -0.01236058666538, 0.3473697400634, 0, 0.339955712641, 0.3473353057397, 0.3398848906483, 0.3474041743871
