Time,Kappa_L1,Alpha_L1,Gamma_L1,Fx_L1,Fy_L1,Fz_L1,Mx_L1,My_L1,Mz_L1
        3.575,             0,             0, -3.56999993324, -5.9081735611, 445.281951904,          6000,  106.48613739, -15.1446838379, 15.1312828064
          3.6,             0,             0, -3.55999994278, -5.90816926956, 444.227722168,          6000, 106.141441345, -15.1446866989, 15.0853872299
        3.625,             0,             0, -3.54999995232, -5.90816497803, 443.173522949,          6000, 105.796737671, -15.1446895599, 15.0394868851
         3.65,             0,             0, -3.53999996185, -5.90816068649, 442.119293213,          6000, 105.452033997, -15.1446933746, 14.9935798645
        3.675,             0,             0, -3.52999997139, -5.90815639496, 441.065063477,          6000, 105.107337952, -15.1446962357, 14.9476680756
          3.7,             0,             0, -3.51999998093, -5.90815210342, 440.010864258,          6000, 104.762634277, -15.1446990967, 14.9017505646
        3.725,             0,             0, -3.50999999046, -5.90814733505, 438.956634521,          6000, 104.417930603, -15.1447029114, 14.8558273315
         3.75,             0,             0,          -3.5, -5.90814304352, 437.902404785,          6000, 104.073226929, -15.1447057724, 14.8098983765
        3.775,             0,             0, -3.49000000954, -5.90813875198, 436.848205566,          6000, 103.728523254, -15.1447086334,  14.763964653
          3.8,             0,             0, -3.48000001907, -5.90813446045,  435.79397583,          6000, 103.383827209, -15.1447124481, 14.7180252075
        3.825,             0,             0, -3.47000002861, -5.90813064575, 434.739746094,          6000, 103.039123535, -15.1447153091,   14.67208004
         3.85,             0,             0, -3.46000003815, -5.90812635422, 433.685516357,          6000, 102.694419861, -15.1447181702, 14.6261291504
        3.875,             0,             0, -3.45000004768, -5.90812206268, 432.631317139,          6000, 102.349716187, -15.1447210312, 14.5801725388
          3.9,             0,             0, -3.44000005722, -5.90811777115, 431.577087402,          6000, 102.005012512, -15.1447248459, 14.5342111588
        3.925,             0,             0, -3.43000006676, -5.90811347961, 430.522857666,          6000, 101.660308838, -15.1447277069, 14.4882440567
         3.95,             0,             0, -3.42000007629, -5.90810918808,  429.46862793,          6000, 101.315605164, -15.1447305679, 14.4422721863
        3.975,             0,             0, -3.41000008583, -5.90810537338, 428.414428711,          6000,  100.97089386, -15.144733429, 14.3962936401
            4,             0,             0, -3.40000009537, -5.90810108185, 427.360198975,          6000, 100.626190186,  -15.14473629, 14.3503103256
