Time,Kappa_L1,Alpha_L1,Gamma_L1,Fx_L1,Fy_L1,Fz_L1,Mx_L1,Mz_L1
        0.136, -0.00163257936947, 0.193861499429, 0.134497717023, -132.139175415, -198.472702026, 5101.55908203, -2.57809305191, 7.48165655136
        0.137, -0.00166071846616, 0.19386523962, 0.134468466043, -131.940856934, -198.713546753, 5101.77832031,   -2.57553792, 7.49226856232
        0.138, -0.00169267074671, 0.193869441748, 0.134440004826, -131.869018555, -198.950057983,          5102, -2.57303929329, 7.50273370743
        0.139, -0.00172790279612, 0.193874165416, 0.134412318468, -131.935195923, -199.182357788, 5102.22363281, -2.57059645653, 7.51306152344
         0.14, -0.00176585256122, 0.193879380822, 0.134385421872, -132.148223877, -199.410583496, 5102.44921875, -2.56820845604, 7.52326011658
        0.141, -0.00180593738332, 0.19388513267, 0.134359329939, -132.51423645, -199.634857178, 5102.67724609, -2.56587433815, 7.53333711624
        0.142, -0.00184756226372, 0.19389142096, 0.134334012866, -133.036712646, -199.855300903, 5102.90771484, -2.5635933876, 7.54329824448
        0.143, -0.00189012754709, 0.193898260593, 0.134309500456, -133.716415405, -200.071990967, 5103.14013672, -2.56136512756, 7.55314874649
        0.144, -0.00193303602282, 0.193905621767, 0.134285777807, -134.551589966, -200.28503418,      5103.375, -2.55918860435, 7.56289100647
        0.145, -0.00197570072487, 0.193913534284, 0.134262830019, -135.537963867, -200.494522095, 5103.61279297, -2.55706357956,  7.5725274086
        0.146, -0.00201755249873, 0.19392195344, 0.134240701795, -136.668991089, -200.700531006, 5103.85351562, -2.55498933792, 7.58205986023
        0.147, -0.00205804733559, 0.193930879235, 0.134219348431, -137.935897827, -200.903121948, 5104.09667969, -2.55296564102, 7.59148836136
        0.148, -0.00209667417221, 0.193940296769, 0.134198784828, -139.327972412, -201.102371216, 5104.34326172, -2.55099201202, 7.60081148148
        0.149, -0.00213296222501, 0.193950161338, 0.134179025888, -140.832672119, -201.298309326, 5104.59277344, -2.54906797409, 7.61002779007
         0.15, -0.00216648774222, 0.193960472941, 0.13416005671, -142.43598938, -201.490997314, 5104.84570312, -2.54719352722, 7.61913442612
        0.151, -0.00219688052312, 0.193971171975, 0.134141877294, -144.122573853, -201.680496216,  5105.1015625, -2.54536795616, 7.62812900543
        0.152, -0.00222382927313, 0.193982243538, 0.13412450254, -145.876113892, -201.86680603, 5105.36132812, -2.54359149933, 7.63700771332
        0.153, -0.0022470864933, 0.193993657827, 0.134107902646, -147.679550171, -202.049972534, 5105.62451172, -2.5418639183, 7.64576625824
        0.154, -0.00226647267118, 0.19400537014, 0.134092107415, -149.515411377, -202.230041504, 5105.89160156, -2.54018473625,  7.6544008255
        0.155, -0.00228187791072, 0.194017350674, 0.134077101946, -151.366119385, -202.407028198, 5106.16210938, -2.53855395317, 7.66290712357
        0.156, -0.00229326426052, 0.194029569626, 0.134062886238, -153.214248657, -202.580963135, 5106.43603516, -2.53697133064, 7.67128133774
        0.157, -0.00230066454969, 0.194041952491, 0.134049475193, -155.042877197, -202.751861572, 5106.71435547, -2.53543686867, 7.67951869965
        0.158, -0.0023041816894, 0.194054499269, 0.134036839008, -156.835845947, -202.919754028, 5106.99560547, -2.53395032883, 7.68761634827
        0.159, -0.00230398424901, 0.194067150354, 0.134025007486, -158.57800293, -203.084655762,    5107.28125, -2.5325114727, 7.69556999207
         0.16, -0.00230030226521, 0.194079890847, 0.134013980627, -160.255477905, -203.24659729,  5107.5703125, -2.53112030029, 7.70337772369
        0.161, -0.00229342118837, 0.194092676044, 0.134003728628, -161.855895996, -203.405609131, 5107.86279297, -2.52977609634, 7.71103620529
        0.162, -0.0022836739663, 0.194105491042, 0.133994281292, -163.368530273, -203.561721802, 5108.15869141, -2.52847933769, 7.71854448318
        0.163, -0.00227143359371, 0.19411829114, 0.133985638618, -164.784484863, -203.714950562, 5108.45849609, -2.52722907066, 7.72590112686
