Time,Alpha_L1,Alpha_L2,Alpha_R1,Alpha_R2,AVz,Ay,Bk_Stat,Fx_L1,Fx_L2,Fx_R1,Fx_R2,Fy_L1,Fy_L2,Fy_R1,Fy_R2,Fz_L1,Fz_L2,Fz_R1,Fz_R2,GearStat,Lat_Targ,Lat_Veh,Pitch,PitchGL1,PitchGL2,PitchGR1,PitchGR2,PitchO1,Roll,RollGL1,RollGL2,RollGR1,RollGR2,RollO_1,Roll_E,Roll_L1,Roll_L2,Roll_R1,Roll_R2,Rot_L1,Rot_L2,Rot_R1,Rot_R2,Station,Steer_L1,Steer_R1,Steer_SW,VisO_1,Vx,VxTarget,Vxz_Fwd,Xctc_L1,Xctc_L2,Xctc_R1,Xctc_R2,Xo,X_L1,X_L2,X_Obj_1,X_R1,X_R2,Yaw,YawO_1,Yaw_L1,Yaw_L2,Yaw_R1,Yaw_R2,Yctc_L1,Yctc_L2,Yctc_R1,Yctc_R2,Yo,Y_L1,Y_L2,Y_Obj_1,Y_R1,Y_R2,Zgnd_L1,Zgnd_L2,Zgnd_R1,Zgnd_R2,Zo,Z_L1,Z_L2,Z_Obj_1,Z_R1,Z_R2
1.2, -0.04478373248496, 0.02568844064179, 0.04478373248496, -0.02568844064179, -7.146743166061e-15, 8.828053109341e-17, 0, 294.5061074937, -21.37198630281, 294.5061074937, -21.37198630281, 67.35603031565, -23.1540811053, -67.35603031565, 23.1540811053, 4512.153287654, 2714.672486088, 4512.153287654, 2714.672486088, 6, 0, 8.125449384721e-16, -0.03654146546115, -0, -0, -0, -0, -0, 7.145064602164e-16, 0, 0, 0, 0, 0, 7.145066055289e-16, -0.07945965328619, 0.06047850980665, 0.0794596532862, -0.06047850980665, 19.57694515406, 19.53697502523, 19.57694515406, 19.53697502523, 39.90627191672, 0.0447399689198, -0.04473996891981, -1.721342608983e-13, 1, 119.8265492043, 120, 119.8265072765, 39.90600125928, 36.99614161418, 39.90600125928, 36.99614161418, 39.90627191672, 39.9060009162, 36.99614146122, 56.54884237179, 39.9060009162, 36.99614146122, 6.515480442242e-15, 0, 0.04468930110032, -0.02563716118789, -0.04468930110032, 0.0256371611879, 0.837196517401, 0.8378102600743, -0.837196517401, -0.8378102600743, 8.125449384721e-16, 0.8376363699474, 0.8374683988179, 0, -0.8376363699474, -0.8374683988179, -0, -0, -0, -0, -0.001602309745899, 0.3171633021346, 0.3238704446262, 0, 0.3171633021346, 0.3238704446262
1.225, -0.04495161667536, 0.02572778060299, 0.04495161667535, -0.02572778060299, -7.962351608993e-15, 1.874740168109e-16, 0, 292.7474351434, -21.33533742213, 292.7474351434, -21.33533742213, 67.61809545263, -23.19109625294, -67.61809545263, 23.19109625295, 4512.523752765, 2714.342819385, 4512.523752765, 2714.342819385, 6, 0, 8.419447100562e-16, -0.03703209589189, -0, -0, -0, -0, -0, 7.719816766382e-16, 0, 0, 0, 0, 0, 7.71981837884e-16, -0.0797598072965, 0.06060571120751, 0.0797598072965, -0.06060571120751, 19.98547254629, 19.9443622667, 19.98547254629, 19.9443622667, 40.73842670679, 0.04491726517154, -0.04491726517154, -1.704892441281e-13, 1, 119.8327430201, 120, 119.8327071006, 40.73815291569, 37.82829379683, 40.73815291569, 37.82829379683, 40.73842670679, 40.73815256996, 37.82829364323, 57.38185824854, 40.73815256996, 37.82829364323, 6.325416016269e-15, 0, 0.04486572321294, -0.02568987958015, -0.04486572321293, 0.02568987958015, 0.8371952192832, 0.8378109011573, -0.8371952192832, -0.8378109011573, 8.419447100562e-16, 0.8376367314193, 0.8374683195806, 0, -0.8376367314193, -0.8374683195806, -0, -0, -0, -0, -0.001581016370257, 0.3171619174948, 0.3238716739654, 0, 0.3171619174948, 0.3238716739654
1.25, -0.04510393260457, 0.0257531690641, 0.04510393260456, -0.02575316906411, -1.064139769331e-14, -1.302268002345e-16, 0, 291.0279492925, -21.29946970982, 291.0279492925, -21.29946970982, 67.85586375642, -23.21530251231, -67.85586375643, 23.21530251231, 4512.883729344, 2714.021535917, 4512.883729344, 2714.021535917, 6, 0, 8.711810245028e-16, -0.03745544339007, -0, -0, -0, -0, -0, 8.324677819646e-16, 0, 0, 0, 0, 0, 8.324679598425e-16, -0.08003227503372, 0.0606965515972, 0.08003227503372, -0.0606965515972, 20.39401462448, 20.35177027382, 20.39401462448, 20.35177027382, 41.57062319424, 0.04507831308276, -0.04507831308276, -1.683368758095e-13, 1, 119.8387297419, 120, 119.8386993383, 41.57034667494, 38.66048800866, 41.57034667494, 38.66048800866, 41.57062319424, 41.57034632679, 38.6604878546, 58.21488699122, 41.57034632679, 38.6604878546, 6.108470678686e-15, 0, 0.04502600392595, -0.02572740965774, -0.04502600392594, 0.02572740965775, 0.8371940401179, 0.8378113594339, -0.8371940401179, -0.8378113594339, 8.711810245028e-16, 0.8376370586269, 0.8374682631005, 0, -0.8376370586269, -0.8374682631005, -0, -0, -0, -0, -0.001561779691957, 0.3171605721967, 0.3238728722401, 0, 0.3171605721967, 0.3238728722401
1.275, -0.04524175372921, 0.02576594145114, 0.04524175372923, -0.02576594145113, -7.992167054542e-15, 8.73890322219e-18, 0, 289.3496623, -21.26442947154, 289.3496623001, -21.26442947154, 68.07101703444, -23.22792776037, -68.07101703444, 23.22792776038, 4513.233167059, 2713.708807086, 4513.233167059, 2713.708807086, 6, 0, 8.994593603551e-16, -0.03781695682513, -0, -0, -0, -0, -0, 8.5212021985e-16, 0, 0, 0, 0, 0, 8.521204054589e-16, -0.0802789697359, 0.06075442527603, 0.0802789697359, -0.06075442527603, 20.80257083493, 20.75919835856, 20.80257083493, 20.75919835856, 42.4028600056, 0.04522422437342, -0.04522422437344, -1.656542510733e-13, 1, 119.8445142127, 120, 119.8444888652, 42.40258113128, 39.4927228499, 42.40258113128, 39.4927228499, 42.4028600056, 42.40258078094, 39.49272269555, 59.04792790355, 42.40258078094, 39.49272269555, 5.866139651298e-15, 0, 0.04517124763702, -0.02575117266869, -0.04517124763703, 0.02575117266869, 0.8371929718701, 0.8378116519899, -0.8371929718701, -0.8378116519899, 8.994593603551e-16, 0.8376373541286, 0.8374682272796, 0, -0.8376373541286, -0.8374682272796, -5.551115123126e-17, -0, -5.551115123126e-17, -0, -0.001544453648508, 0.3171592664155, 0.3238740387913, 0, 0.3171592664155, 0.3238740387913
1.3, -0.04536609280798, 0.0257673350454, 0.04536609280798, -0.0257673350454, -6.869471711678e-15, 9.168978522794e-17, 0, 287.7140524474, -21.23025182938, 287.7140524474, -21.23025182938, 68.26513924978, -23.23010905813, -68.26513924978, 23.23010905813, 4513.571991987, 2713.404693943, 4513.571991987, 2713.404693943, 6, 0, 9.290388947543e-16, -0.03812172865163, -0, -0, -0, -0, -0, 8.760161431637e-16, 0, 0, 0, 0, 0, 8.760163370656e-16, -0.08050169407088, 0.06078248801521, 0.08050169407088, -0.06078248801521, 21.21114064642, 21.16664584862, 21.21114064642, 21.16664584862, 43.23513579865, 0.04535604815922, -0.04535604815923, -1.639256775224e-13, 1, 119.850101475, 120, 119.8500807539, 43.23485491228, 40.32499695373, 43.23485491228, 40.32499695373, 43.23513579865, 43.23485455994, 40.32499679924, 59.8809803478, 43.23485455994, 40.32499679924, 5.670950264815e-15, 0, 0.04530249639568, -0.02576248918315, -0.04530249639568, 0.02576248918316, 0.8371920069374, 0.8378117946987, -0.8371920069374, -0.8378117946987, 9.290388947543e-16, 0.8376376203029, 0.8374682101554, 0, -0.8376376203029, -0.8374682101554, -0, -0, -0, -0, -0.001528900699329, 0.3171580004148, 0.323875173373, 0, 0.3171580004148, 0.323875173373
1.325, -0.0454779056377, 0.02575851052338, 0.04547790563769, -0.02575851052337, -4.822498297264e-15, -8.300257451896e-18, 0, 286.122144331, -21.19696556833, 286.122144331, -21.19696556833, 68.43972263586, -23.2229027172, -68.43972263586, 23.22290271719, 4513.900115191, 2713.109235476, 4513.900115191, 2713.109235476, 6, 0, 9.597093029452e-16, -0.03837452403518, -0, -0, -0, -0, -0, 8.848916401166e-16, 0, 0, 0, 0, 0, 8.848918385893e-16, -0.08070214710958, 0.06078367284679, 0.08070214710958, -0.06078367284678, 21.61972354922, 21.57411208815, 21.61972354922, 21.57411208815, 44.06744926379, 0.04547477469389, -0.04547477469389, -1.631450566804e-13, 1, 119.8554967131, 120, 119.8554802156, 44.06716668007, 41.15730898752, 44.06716668007, 41.15730898752, 44.06744926379, 44.06716632594, 41.15730883303, 60.71404373817, 44.06716632594, 41.15730883303, 5.523296760093e-15, 0, 0.04542073365187, -0.02576258594008, -0.04542073365186, 0.02576258594008, 0.8371911381262, 0.8378118023042, -0.8371911381262, -0.8378118023042, 9.597093029452e-16, 0.8376378593642, 0.8374682098939, 0, -0.8376378593642, -0.8374682098939, -0, -0, -0, -0, -0.00151499129187, 0.3171567745148, 0.3238762758222, 0, 0.3171567745148, 0.3238762758222
1.35, -0.04557809534857, 0.02574073004814, 0.04557809534857, -0.02574073004814, -4.463930032765e-15, -3.649003055045e-16, 0, 284.5745712905, -21.1645927168, 284.5745712905, -21.1645927168, 68.59617397078, -23.20738073308, -68.59617397078, 23.20738073307, 4514.217427524, 2712.82113743, 4514.217427524, 2712.82113743, 6, 0, 9.903801071388e-16, -0.03857984651484, -0, -0, -0, -0, -0, 8.526791237481e-16, 0, 0, 0, 0, 0, 8.526793170479e-16, -0.08088193180153, 0.06076088793354, 0.08088193180154, -0.06076088793353, 22.02831905405, 21.98159643834, 22.02831905405, 21.98159643834, 44.89979912545, 0.04558133944016, -0.04558133944018, -1.631650301906e-13, 1, 119.8607052023, 120, 119.8606925395, 44.89951513235, 41.98965765416, 44.89951513235, 41.98965765416, 44.89979912545, 44.8995147766, 41.98965749978, 61.54711753371, 44.8995147766, 41.98965749978, 5.418960013645e-15, 0, 0.04552688827374, -0.02575267929358, -0.04552688827374, 0.02575267929358, 0.8371903586261, 0.8378116894216, -0.8371903586261, -0.8378116894216, 9.903801071388e-16, 0.8376380733773, 0.8374682246676, 0, -0.8376380733773, -0.8374682246676, -0, -5.551115123126e-17, -0, -5.551115123126e-17, -0.001502603245945, 0.3171555891114, 0.3238773509509, 0, 0.3171555891114, 0.3238773509509
1.375, -0.04566751515645, 0.0257151219511, 0.04566751515646, -0.0257151219511, -5.057181633758e-15, -2.860288612357e-16, 0, 283.0716537187, -21.13312011028, 283.0716537187, -21.13312011028, 68.73581951695, -23.18459083469, -68.73581951695, 23.18459083469, 4514.523758655, 2712.538759147, 4514.523758655, 2712.538759147, 6, 0, 1.017126536464e-15, -0.03874203522343, -0, -0, -0, -0, -0, 6.346442021613e-16, 0, 0, 0, 0, 0, 6.346443472455e-16, -0.08104256135875, 0.06071703315374, 0.08104256135875, -0.06071703315374, 22.4369266913, 22.38909827795, 22.4369266913, 22.38909827795, 45.73218414346, 0.04567662651217, -0.04567662651218, -1.626332787617e-13, 1, 119.865732271, 120, 119.8657230675, 45.73189900321, 42.82204169282, 45.73189900321, 42.82204169282, 45.73218414346, 45.73189864601, 42.82204153866, 62.38020123617, 45.73189864601, 42.82204153866, 5.298283672403e-15, 0, 0.04562183788575, -0.02573398174882, -0.04562183788575, 0.02573398174883, 0.8371896619867, 0.8378114706214, -0.8371896619867, -0.8378114706214, 1.017126536464e-15, 0.8376382642706, 0.8374682526498, 0, -0.8376382642706, -0.8374682526498, 5.551115123126e-17, -0, 5.551115123126e-17, -0, -0.001491621093559, 0.3171544448295, 0.3238784048634, 0, 0.3171544448295, 0.3238784048634
1.4, -0.0457469710187, 0.02568270192785, 0.04574697101869, -0.02568270192785, -4.290835103835e-15, -1.136914998533e-16, 0, 281.6134520791, -21.10256282781, 281.6134520791, -21.10256282781, 68.85991071753, -23.15547501473, -68.85991071754, 23.15547501473, 4514.818945052, 2712.263380807, 4514.818945052, 2712.263380807, 6, 0, 1.041580549113e-15, -0.03886530312359, -0, -0, -0, -0, -0, 3.306305434027e-16, 0, 0, 0, 0, 0, 3.306306194689e-16, -0.08118546475111, 0.06065472736417, 0.08118546475111, -0.06065472736417, 22.84554601028, 22.7966170034, 22.84554601028, 22.7966170034, 46.56460311359, 0.04576147166475, -0.04576147166475, -1.619634355911e-13, 1, 119.8705832653, 120, 119.8705771583, 46.5643170635, 43.65445987899, 46.5643170635, 43.65445987899, 46.56460311359, 46.56431670501, 43.65445972515, 63.21329438557, 46.56431670501, 43.65445972515, 5.178027942141e-15, 0, 0.0457064118314, -0.02570758762674, -0.04570641183139, 0.02570758762674, 0.8371890420986, 0.8378111590477, -0.8371890420986, -0.8378111590477, 1.041580549113e-15, 0.8376384338469, 0.8374682921869, 0, -0.8376384338469, -0.8374682921869, -0, 5.551115123126e-17, -0, 5.551115123126e-17, -0.001481935893345, 0.317153342269, 0.323879432767, 0, 0.317153342269, 0.323879432767
1.425, -0.04581722121984, 0.02564446440752, 0.04581722121985, -0.02564446440753, -4.65925833639e-15, -2.015049163032e-16, 0, 280.1998149593, -21.07292727978, 280.1998149593, -21.07292727978, 68.96962803397, -23.12094558108, -68.96962803397, 23.12094558108, 4515.102972492, 2711.997331815, 4515.102972492, 2711.997331815, 6, 0, 1.064226799818e-15, -0.03895369127608, -0, -0, -0, -0, -0, -5.381728510501e-17, 0, 0, 0, 0, 0, -5.381729754282e-17, -0.0813119884378, 0.06057643887534, 0.0813119884378, -0.06057643887534, 23.25417657824, 23.20415202879, 23.25417657824, 23.20415202879, 47.39705486723, 0.0458366631337, -0.04583666313372, -1.612472545828e-13, 1, 119.8752635206, 120, 119.875260167, 47.3967681207, 44.48691102454, 47.3967681207, 44.48691102454, 47.39705486723, 47.39676776106, 44.4869108711, 64.0463965571, 47.39676776106, 44.4869108711, 5.061487894225e-15, 0, 0.04578139210387, -0.02567452835655, -0.04578139210387, 0.02567452835656, 0.8371884931908, 0.8378107670815, -0.8371884931908, -0.8378107670815, 1.064226799818e-15, 0.8376385837898, 0.8374683417173, 0, -0.8376385837898, -0.8374683417173, -5.551115123126e-17, -0, -5.551115123126e-17, -0, -0.001473445606396, 0.317152281473, 0.3238804259548, 0, 0.317152281473, 0.3238804259548
1.45, -0.04587897495943, 0.02560134633191, 0.04587897495943, -0.0256013463319, -1.199677398397e-15, -8.173650920606e-17, 0, 278.8303948305, -21.04420638584, 278.8303948305, -21.04420638584, 69.06608254921, -23.0818674475, -69.06608254922, 23.0818674475, 4515.376153769, 2711.741984091, 4515.376153769, 2711.741984091, 6, 0, 1.084863532711e-15, -0.03901093546802, -0, -0, -0, -0, -0, -5.800096867062e-16, 0, 0, 0, 0, 0, -5.800098211476e-16, -0.08142339482703, 0.06048452445298, 0.08142339482703, -0.06048452445298, 23.66281797942, 23.61170278574, 23.66281797942, 23.61170278574, 48.22953827003, 0.04590294062717, -0.04590294062718, -1.613081608424e-13, 1, 119.8797783386, 120, 119.8797774267, 48.22925101831, 45.31939397716, 48.22925101831, 45.31939397716, 48.22953827003, 48.22925065766, 45.31939382418, 64.87950735707, 48.22925065766, 45.31939382418, 4.993906053632e-15, 0, 0.04584751255174, -0.02563578875264, -0.04584751255174, 0.02563578875264, 0.8371880098421, 0.8378103065471, -0.8371880098421, -0.8378103065471, 1.084863532711e-15, 0.8376387156655, 0.8374683997489, 0, -0.8376387156655, -0.8374683997489, -0, -0, -0, -0, -0.001466055848585, 0.3171512612652, 0.3238813792932, 0, 0.3171512612652, 0.3238813792932
1.475, -0.04593289101817, 0.02555418181138, 0.04593289101817, -0.02555418181137, -1.491855582776e-15, -7.190026936932e-17, 0, 277.5046597902, -21.01638594718, 277.5046597902, -21.01638594718, 69.15031403939, -23.03901658809, -69.15031403939, 23.03901658809, 4515.639128011, 2711.497220138, 4515.639128011, 2711.497220138, 6, 0, 1.104187550494e-15, -0.0390403741017, -0, -0, -0, -0, -0, -1.196325443573e-15, 0, 0, 0, 0, 0, -1.196325721289e-15, -0.08152085966166, 0.06038116395208, 0.08152085966166, -0.06038116395209, 24.071469814, 24.01926872309, 24.071469814, 24.01926872309, 49.06205222074, 0.04596099368813, -0.04596099368814, -1.615363759025e-13, 1, 119.8841329656, 120, 119.8841342201, 49.06176463529, 46.15190761968, 49.06176463529, 46.15190761968, 49.06205222074, 49.06176427376, 46.15190746722, 65.71262641798, 49.06176427376, 46.15190746722, 4.939893386507e-15, 0, 0.04590545739581, -0.02559227953105, -0.04590545739581, 0.02559227953104, 0.8371875869958, 0.8378097883882, -0.8371875869958, -0.8378097883882, 1.104187550494e-15, 0.8376388309229, 0.8374684649032, 0, -0.8376388309229, -0.8374684649032, -5.551115123126e-17, -0, -5.551115123126e-17, -0, -0.001459680063206, 0.3171502792519, 0.3238822932073, 0, 0.3171502792519, 0.3238822932073
1.5, -0.0459795788213, 0.02550368560655, 0.04597957882129, -0.02550368560654, -3.50347041017e-15, -1.095826988503e-16, 0, 276.2219198586, -20.98945048598, 276.2219198585, -20.98945048598, 69.22328795729, -22.99306057401, -69.22328795729, 22.99306057401, 4515.892655324, 2711.262033705, 4515.892655324, 2711.262033705, 6, 0, 1.122073710101e-15, -0.0390449553473, -0, -0, -0, -0, -0, -1.91348109842e-15, 0, 0, 0, 0, 0, -1.913481542722e-15, -0.08160547184776, 0.06026829109856, 0.08160547184776, -0.06026829109856, 24.48013169722, 24.4268493066, 24.48013169722, 24.4268493066, 49.8945956509, 0.04601146146386, -0.04601146146386, -1.613303601074e-13, 1, 119.8883325729, 120, 119.8883357509, 49.89430788559, 46.98445086958, 49.89430788559, 46.98445086958, 49.8945956509, 49.89430752328, 46.98445071768, 66.54575339408, 49.89430752328, 46.98445071768, 4.867335271501e-15, 0, 0.04595586100738, -0.02554480832594, -0.04595586100737, 0.02554480832594, 0.8371872199611, 0.8378092223173, -0.8371872199611, -0.8378092223173, 1.122073710101e-15, 0.8376389308956, 0.8374685359581, 0, -0.8376389308956, -0.8374685359581, -0, -0, -0, -0, -0.001454238753094, 0.3171493325887, 0.3238831714399, 0, 0.3171493325887, 0.3238831714399
1.525, -0.04601960274425, 0.02545046743883, 0.04601960274426, -0.02545046743883, -1.038989514788e-15, -4.716076956317e-16, 0, 274.9813663709, -20.96338540306, 274.9813663709, -20.96338540306, 69.28589589249, -22.94456810318, -69.28589589249, 22.94456810318, 4516.137363099, 2711.035389492, 4516.137363099, 2711.035389492, 6, 0, 1.147360264808e-15, -0.03902731444791, -0, -0, -0, -0, -0, -1.894583115828e-15, 0, 0, 0, 0, 0, -1.894583555345e-15, -0.08167823840262, 0.0601475771534, 0.08167823840262, -0.0601475771534, 24.88880325879, 24.83444401877, 24.88880325879, 24.83444401877, 50.72716752487, 0.04605493547328, -0.04605493547329, -1.63007646908e-13, 1, 119.8923822402, 120, 119.8923871232, 50.72687971782, 47.81702267857, 50.72687971782, 47.81702267857, 50.72716752487, 50.72687935484, 47.81702252728, 67.37888795864, 50.72687935484, 47.81702252728, 4.871203911732e-15, 0, 0.04599931057754, -0.02549407292549, -0.04599931057754, 0.02549407292549, 0.8371869043932, 0.8378086167303, -0.8371869043932, -0.8378086167303, 1.147360264808e-15, 0.8376390168104, 0.8374686118583, 0, -0.8376390168104, -0.8374686118583, -0, -0, -0, -0, -0.001449658151846, 0.3171484189269, 0.3238840178438, 0, 0.3171484189269, 0.3238840178438
1.55, -0.04605348832601, 0.0253950590906, 0.04605348832601, -0.02539505909059, -6.240636882219e-15, -3.518631901402e-16, 0, 273.7821117822, -20.93817609739, 273.7821117822, -20.93817609739, 69.33896146538, -22.89403292302, -69.33896146538, 22.89403292302, 4516.373606858, 2710.816704266, 4516.373606858, 2710.816704266, 6, 0, 1.174197930835e-15, -0.03898985952724, -0, -0, -0, -0, -0, -1.163170628508e-15, 0, 0, 0, 0, 0, -1.16317089783e-15, -0.08174009382879, 0.06002046532618, 0.08174009382879, -0.06002046532618, 25.29748414233, 25.24205235871, 25.29748414233, 25.24205235871, 51.55976683996, 0.04609196499573, -0.04609196499575, -1.627114863769e-13, 1, 119.8962869433, 120, 119.8962933311, 51.55947911488, 48.6496220323, 51.55947911488, 48.6496220323, 51.55976683996, 51.55947875134, 48.64962188165, 68.21202980262, 51.55947875134, 48.64962188165, 4.762968683091e-15, 0, 0.04603635138938, -0.02544067576009, -0.04603635138938, 0.02544067576008, 0.8371866362528, 0.8378079788765, -0.8371866362528, -0.8378079788765, 1.174197930835e-15, 0.8376390897994, 0.8374686916926, 0, -0.8376390897994, -0.8374686916926, -0, -0, -0, -0, -0.001445868990758, 0.317147536933, 0.3238848345865, 0, 0.317147536933, 0.3238848345865
1.575, -0.04608172811111, 0.02533793618279, 0.0460817281111, -0.02533793618279, -1.264298588671e-14, -3.644646102287e-16, 0, 272.6232187069, -20.91380626812, 272.6232187069, -20.91380626812, 69.38324977941, -22.84189496384, -69.38324977941, 22.84189496384, 4516.601498062, 2710.605827173, 4516.601498062, 2710.605827173, 6, 0, 1.188217256651e-15, -0.03893482320971, -0, -0, -0, -0, -0, -1.289202972295e-15, 0, 0, 0, 0, 0, -1.289203269956e-15, -0.08179191064056, 0.05988822286721, 0.08179191064055, -0.05988822286722, 25.70617400493, 25.64967384187, 25.70617400493, 25.64967384187, 52.39239262612, 0.04612306317283, -0.04612306317283, -1.592817413257e-13, 1, 119.9000515476, 120, 119.9000592549, 52.39210509333, 49.48224794979, 52.39210509333, 49.48224794979, 52.39239262612, 52.39210472932, 49.4822477998, 69.04517863374, 52.39210472932, 49.4822477998, 4.529303634656e-15, 0, 0.0460674928486, -0.02538514575159, -0.04606749284859, 0.02538514575158, 0.8371864117619, 0.8378073151205, -0.8371864117619, -0.8378073151205, 1.188217256651e-15, 0.8376391509143, 0.8374687746617, 0, -0.8376391509143, -0.8374687746617, -0, -0, -0, -0, -0.001442805801645, 0.3171466861842, 0.3238856222232, 0, 0.3171466861842, 0.3238856222232
1.6, -0.04610478548016, 0.02527952755444, 0.04610478548017, -0.02527952755443, -1.052539240975e-14, -1.737360020679e-16, 0, 271.5037153461, -20.89025711499, 271.5037153461, -20.89025711499, 69.41947671311, -22.78855059809, -69.41947671311, 22.78855059809, 4516.82103915, 2710.402757355, 4516.82103915, 2710.402757355, 6, 0, 1.194940596975e-15, -0.0388642744554, -0, -0, -0, -0, -0, -1.8870977326e-15, 0, 0, 0, 0, 0, -1.887098166731e-15, -0.08183450768376, 0.0597519809472, 0.08183450768376, -0.0597519809472, 26.11487251667, 26.05730799976, 26.11487251667, 26.05730799976, 53.22504394523, 0.04614871184378, -0.04614871184379, -1.540823091184e-13, 1, 119.9036808029, 120, 119.9036896593, 53.22475670266, 50.31489948276, 53.22475670266, 50.31489948276, 53.22504394523, 53.22475633826, 50.31489933345, 69.87833417568, 53.22475633826, 50.31489933345, 4.22499479666e-15, 0, 0.04609321330399, -0.02532795500679, -0.046093213304, 0.02532795500679, 0.8371862273702, 0.8378066311439, -0.8371862273702, -0.8378066311439, 1.194940596975e-15, 0.8376392011378, 0.8374688600526, 0, -0.8376392011378, -0.8374688600526, -0, -0, -0, -0, -0.001440406785776, 0.3171458666652, 0.32388638075, 0, 0.3171458666652, 0.32388638075
1.625, -0.04900811343699, 0.02524107957907, 0.04323824594419, -0.0251993513422, 0.0004159247676975, 0.0001845358567564, 0, 270.4488928332, -20.85877645875, 270.3959821869, -20.87623639552, 70.80045023208, -22.74145909842, -68.09536116551, 22.72724854525, 4517.023798618, 2710.185446891, 4517.040740879, 2710.229338071, 6, 0, 1.919218149786e-07, -0.03878011001935, -0, -0, -0, -0, -0, 1.332430008796e-05, 0, 0, 0, 0, 0, 1.332430313998e-05, -0.08200218971383, 0.05962292350394, 0.08173515671445, -0.05960258148667, 26.5235775961, 26.46495437403, 26.52358112416, 26.4649543851, 54.05771989024, 0.04895745088829, -0.04338136498113, 0.12367148622, 1, 119.907179333, 120, 119.9071891879, 54.05742934784, 51.14757568466, 54.05743670093, 51.1475757449, 54.05771989024, 54.05742896042, 51.14757553603, 70.71149616634, 54.05743635883, 51.14757559629, 1.813623838482e-06, 0, 0.04890377327213, -0.02526646051391, -0.04332423960549, 0.02527259200837, 0.8371855069057, 0.8378060148787, -0.8371866521548, -0.8378058491934, 1.919218149786e-07, 0.8376394077319, 0.83746897249, 0.001945518853789, -0.8376390748387, -0.8374689219664, -0, -0, -0, -5.551115123126e-17, -0.001438613987342, 0.3171451087738, 0.3238871923695, 0, 0.3171450476685, 0.3238870287162
1.65, -0.06333096094532, 0.02525689323856, 0.02894856649921, -0.02506374267109, 0.008201488062926, 0.001712729532348, 0, 269.4960226161, -20.73608037046, 269.2376589819, -20.95468626044, 82.01818912584, -22.7343885975, -56.84630583553, 22.62479933632, 4516.573614629, 2709.470819409, 4517.897825512, 2710.56801063, 6, 0, 5.62800944765e-06, -0.03868403587253, -0, -0, -0, -0, -0, 0.000259234460882, 0, 0, 0, 0, 0, 0.0002592345199675, -0.08256347388013, 0.05968347111949, 0.08122816424486, -0.05925938115976, 26.93228355844, 26.87261221121, 26.93230492775, 26.87261287589, 54.89041958321, 0.06371537542012, -0.02865921881016, 0.7038178197137, 1, 119.9105510383, 120, 119.9105618334, 54.89010906877, 51.98027455469, 54.89015726789, 51.9802769643, 54.89041958321, 54.89010856037, 51.98027440681, 71.5446642823, 54.89015704404, 51.98027681633, 7.84759225594e-05, 0, 0.06373812156817, -0.0251124201018, -0.02852590724943, 0.02530803999091, 0.8371869291253, 0.8378066105039, -0.8371849839834, -0.8378038340301, 5.62800944765e-06, 0.8376439390896, 0.8374692230677, 0.01109666048697, -0.8376345958895, -0.8374688481855, -0, -0, -5.551115123126e-17, 5.551115123126e-17, -0.001437373555925, 0.3171467841013, 0.3238898585322, 0, 0.3171418535856, 0.3238857670257
1.675, -0.1017047280162, 0.02506452829044, -0.009352988880982, -0.02513568776831, 0.04393237984614, 0.006323093058894, 0, 268.7830983233, -20.37658210754, 267.6802383138, -21.26804456142, 115.3136600798, -22.6576731442, -22.6400495474, 22.59109584142, 4513.140610068, 2706.432514817, 4521.735562431, 2713.241239854, 6, 0, 4.126021317667e-05, -0.03857739752972, -0, -0, -0, -0, -0, 0.001562919677972, 0, 0, 0, 0, 0, 0.001562920032236, -0.08346459514817, 0.06062500733696, 0.08038100978747, -0.05803240687899, 27.3409819504, 27.28027891471, 27.3410523904, 27.28028521277, 55.72314215389, 0.1043415695053, 0.01190496409424, 1.948010470602, 1, 119.9137923221, 120, 119.9138045818, 55.72277077765, 52.81298905567, 55.7229416914, 52.81300842503, 55.72314215389, 55.72276993157, 52.81298890972, 72.3778372347, 55.72294178923, 52.81300827673, 0.0006386307126345, 0, 0.104924022803, -0.02439931575255, 0.01259771874225, 0.02590139706921, 0.8372116330816, 0.8378119047745, -0.8371599193443, -0.8377971061444, 4.126021317667e-05, 0.8376736491507, 0.8374691828895, 0.03086212089513, -0.8376048220622, -0.8374690663335, -0, -0, -0, -0, -0.001436636609987, 0.3171595865793, 0.3239011898953, 0, 0.317127540299, 0.3238757993943
