Time,Kappa_L1,Alpha_L1,Gamma_L1,Fx_L1,Fy_L1,Fz_L1,Mx_L1,Mz_L1
         0.18, -0.00627550389618, 0.462251067162, 0.13201212883, 138.367248535, -273.351257324, 10345.3730469, -3.94811844826, 16.0500869751
        0.181, -0.0082331309095, 0.48830807209, 0.143147245049,  110.80569458, -279.819854736, 10227.9980469, -4.47873258591, 16.3053874969
        0.182, -0.00999275036156, 0.512167096138, 0.155505239964, 74.2281417847, -286.921569824, 10098.4667969, -5.0536570549, 16.5849819183
        0.183, -0.011521034874, 0.53376108408, 0.169031396508,  30.035993576, -294.574279785,   9957.484375, -5.66654205322, 16.8827915192
        0.184, -0.0127908177674, 0.553050339222, 0.183667868376, -20.2368278503, -302.695098877, 9805.78320312, -6.31076335907, 17.1926593781
        0.185, -0.0137814478949, 0.570020914078, 0.199353739619, -74.9690628052, -311.201263428, 9644.12109375, -6.97949790955, 17.5086097717
        0.186, -0.0144789787009, 0.584682762623, 0.216025128961, -132.498046875, -320.011383057, 9473.27539062, -7.66580152512,  17.825094223
        0.187, -0.0148761998862, 0.597067475319, 0.233615264297, -191.165039062, -329.046325684, 9294.03613281, -8.36268901825, 18.1371841431
        0.188, -0.0149725116789, 0.607226133347, 0.252054661512, -249.358337402, -338.230072021, 9107.20605469, -9.06321334839, 18.4407176971
        0.189, -0.0147736510262, 0.615226864815, 0.271271169186, -305.552368164, -347.490478516, 8913.59179688, -9.76054382324, 18.7323551178
         0.19, -0.0205992497504, 0.559327244759, 0.329942375422, -422.108703613, -391.361633301, 11347.6435547, -15.6284475327, 20.6487731934
        0.191, -0.0196053851396, 0.574342548847, 0.347626835108, -507.050231934, -398.618469238,         11132, -16.374786377,  20.802986145
        0.192, -0.0182189792395, 0.588869869709, 0.37045738101, -582.511108398, -406.746582031,  10900.953125, -17.3735256195,  20.926158905
        0.193, -0.0165429580957, 0.600058794022, 0.394729197025, -646.868835449, -415.114135742, 10657.4814453, -18.3810443878,  21.041639328
        0.194, -0.0146223865449, 0.607989549637, 0.420343160629, -699.146972656, -423.614196777, 10402.6552734, -19.3840351105, 21.1483402252
        0.195, -0.0125051978976, 0.612777769566, 0.447208821774, -738.70904541, -432.149536133, 10137.5546875, -20.3700695038, 21.2449913025
        0.196, -0.0102413380519, 0.614563047886, 0.475231140852, -765.241699219, -440.631103516, 9863.26953125, -21.3269290924, 21.3299617767
        0.197, -0.00788160879165, 0.613505959511, 0.504310309887, -778.734313965, -448.978485107, 9580.90332031, -22.2427635193, 21.4011058807
        0.198, -0.00547658558935, 0.609784662724, 0.534341812134, -779.453674316, -457.120025635,     9291.5625, -23.1062641144,  21.455696106
        0.199, -0.00307561876252, 0.603591620922, 0.565216600895, -767.916748047, -464.992950439, 8996.35546875, -23.9068222046, 21.4904670715
          0.2, -0.000725922058336, 0.595130443573, 0.596821129322, -744.861938477, -472.543395996, 8696.38964844, -24.6346855164, 21.5017528534
        0.201, 0.00152824097313, 0.584612607956, 0.629037857056, -711.855957031, -479.592712402,   8392.765625, -25.2827720642, 21.4694824219
        0.202, 0.00364936119877, 0.572265565395, 0.661753237247, -695.191040039, -480.499847412, 8086.57763672, -25.9111652374, 20.7335510254
        0.203, 0.00572641054168, 0.558651983738, 0.695179700851, -668.703491211,  -480.6121521, 7778.92724609, -26.4590492249, 19.9583854675
        0.204, 0.00769429747015, 0.543656051159, 0.72886544466, -633.044555664, -479.882843018, 7470.88330078, -26.9050865173, 19.1478824615
        0.205, 0.00951682403684, 0.527486205101, 0.762678325176, -589.155395508, -478.32421875, 7163.48681641, -27.2447280884, 18.3048706055
        0.206, 0.0111617175862, 0.51034450531, 0.796484053135, -538.114318848, -475.95904541, 6857.75537109, -27.4749679565, 17.4332942963
        0.207, 0.0126010561362, 0.492424309254, 0.830146849155, -481.109832764, -472.818969727, 6554.68115234, -27.5943870544, 16.5382022858
        0.208, 0.0138117261231, 0.473908007145, 0.863530278206, -419.414398193, -468.942932129, 6255.22802734, -27.6031837463, 15.6256322861
        0.209, 0.0596567615867, 0.270944058895, 0.904071927071, -408.527893066, -372.694702148, 3217.10766602, -15.4344882965, 7.06460046768
         0.21, 0.0596156381071, 0.231851235032, 0.938589930534, -170.498580933, -362.604827881, 2940.30908203, -14.7504768372, 6.10865211487
        0.211, 0.0583785139024, 0.197916179895, 0.967932879925, 51.6726531982, -351.031219482, 2678.98144531, -13.9496078491,  5.1532459259
        0.212, 0.0561617687345, 0.165412306786, 0.995467543602, 249.672515869, -338.001159668, 2432.83300781, -13.1095237732, 4.21620559692
        0.213, 0.0530958920717, 0.134412720799, 1.02108561993, 416.401763916, -323.395690918,  2202.4909668, -12.2470836639, 3.32551312447
        0.214, 0.049340877682, 0.104962341487,  1.0446870327, 546.563964844, -307.241790771, 1988.50305176, -11.3783998489, 2.51016402245
        0.215, 0.0450767986476, 0.0770722925663, 1.06617474556, 637.637756348, -289.790161133, 1791.33093262, -10.5185155869, 1.79824435711
        0.216, 0.0404895879328, 0.0507167167962, 1.08545076847, 690.362731934, -271.538635254, 1611.35107422, -9.68138599396, 1.21219563484
        0.217, 0.0357551760972, 0.0258332509547, 1.10241448879, 708.508850098, -253.173477173, 1448.85620117, -8.88005828857, 0.762521326542
        0.218, 0.0310255289078, 0.00232843332924, 1.11696755886, 697.981384277, -235.444335938, 1304.05957031, -8.12690448761, 0.444302678108
        0.219, 0.026419358328, -0.0199161525816, 1.12902200222, 665.576416016, -219.021606445, 1177.10168457, -7.43371963501, 0.239520400763
         0.22, 0.022018738091, -0.0410407558084,  1.1385076046,  617.79486084,  -204.3800354, 1068.06481934, -6.81166219711, 0.123529270291
        0.221, 0.0178720634431, -0.0611925981939, 1.14537727833,  560.04309082, -191.726699829, 976.989929199, -6.27106952667, 0.0714809447527
        0.222, 0.0140074212104, -0.0804059430957,  1.1496130228, 496.368927002, -180.967086792, 903.848144531, -5.82095050812, 0.061800789088
        0.223, 0.0104651758447, -0.0982062667608, 1.15125536919, 429.707458496, -171.700164795, 848.298034668, -5.46713638306, 0.0764262080193
        0.224, 0.0073293033056, -0.113288797438, 1.15053260326, 362.458618164, -163.255859375, 808.821044922, -5.20660734177, 0.0992917641997
        0.225, -0.00418290542439, 0.088473290205, 1.14499902725,             0,             0,             0,             0,             0
        0.226, -0.0040445975028, 0.078937612474,  1.1490342617,             0,             0,             0,             0,             0
        0.227, -0.00432244874537, 0.0628934577107, 1.14175713062,             0,             0,             0,             0,             0
        0.228, -0.00459858076647, 0.0473187118769, 1.13268148899,             0,             0,             0,             0,             0
        0.229, -0.00487236771733, 0.0319930315018, 1.12189459801,             0,             0,             0,             0,             0
         0.23, -0.00514350645244, 0.016784299165, 1.10947060585,             0,             0,             0,             0,             0
        0.231, -0.00541191361845, 0.00163543608505, 1.09547960758,             0,             0,             0,             0,             0
        0.232, -0.00567764835432, -0.0134518323466, 1.07999420166,             0,             0,             0,             0,             0
        0.233, -0.00594076979905, -0.0284664146602, 1.06309294701,             0,             0,             0,             0,             0
        0.234, -0.00620129238814, -0.0434080138803,  1.0448577404,             0,             0,             0,             0,             0
        0.235, -0.00645919470116, -0.0582822561264, 1.02537167072,             0,             0,             0,             0,             0
        0.236, -0.00671442644671, -0.0730990171432,  1.0047172308,             0,             0,             0,             0,             0
        0.237, -0.00696691684425, -0.0878709927201, 0.982975482941,             0,             0,             0,             0,             0
        0.238, -0.00721657974645, -0.102612555027, 0.960225105286,             0,             0,             0,             0,             0
        0.239, -0.00746332714334, -0.117341972888, 0.936541497707,             0,             0,             0,             0,             0
         0.24, -0.00770707707852, -0.132081791759, 0.911997377872,             0,             0,             0,             0,             0
        0.241, -0.00794773269445, -0.14684958756, 0.88666164875,             0,             0,             0,             0,             0
        0.242, -0.00818520411849, -0.161660611629, 0.860599994659,             0,             0,             0,             0,             0
        0.243, -0.00841940566897, -0.176525741816, 0.83387452364,             0,             0,             0,             0,             0
        0.244, -0.00865026004612, -0.191452115774, 0.806544303894,             0,             0,             0,             0,             0
        0.245, -0.00887769274414, -0.206443563104, 0.778665721416,             0,             0,             0,             0,             0
        0.246, -0.00910163111985, -0.221501097083, 0.750292599201,             0,             0,             0,             0,             0
        0.247, -0.00932200532407, -0.236623167992, 0.721476197243,             0,             0,             0,             0,             0
        0.248, -0.0095387455076, -0.251806020737, 0.692265689373,             0,             0,             0,             0,             0
        0.249, -0.00975177809596, -0.267043977976, 0.662708044052,             0,             0,             0,             0,             0
         0.25, -0.00996102858335, -0.282325148582, 0.632848381996,             0,             0,             0,             0,             0
        0.251, -0.0101664187387, -0.297635793686, 0.602729618549,             0,             0,             0,             0,             0
        0.252, -0.0103678684682, -0.312964677811, 0.572393059731,             0,             0,             0,             0,             0
        0.253, -0.0105652911589, -0.328299313784, 0.541878223419,             0,             0,             0,             0,             0
        0.254, -0.0107585946098, -0.34362629056, 0.51122289896,             0,             0,             0,             0,             0
        0.255, -0.0109476847574, -0.358931183815, 0.480463266373,             0,             0,             0,             0,             0
        0.256, -0.0111324591562, -0.374198943377, 0.449634104967,             0,             0,             0,             0,             0
        0.257, -0.0127304755151, -0.387949287891, 0.418768525124, 32.3240814209, -39.6094436646,   85.79246521, -0.107159934938, -0.00297655304894
        0.258, -0.0177976284176, -0.398924082518, 0.385845005512,  13.722735405, -31.6090755463, 406.795349121, -0.816903948784, -0.00704778498039
        0.259, -0.0209986474365, -0.407447248697, 0.355537652969, -43.4186973572, -23.1285934448, 688.929077148, -1.38576114178, -0.0494993701577
         0.26, -0.0227824691683, -0.415058583021, 0.325527191162, -98.0526428223, -16.0226020813, 973.833251953, -1.83394694328, -0.116261586547
        0.261, -0.0237587504089, -0.421139746904, 0.295813381672, -154.806228638, -9.22900390625, 1260.52001953, -2.1798055172, -0.20695734024
        0.262, -0.0241893734783, -0.42525061965, 0.266556352377, -213.446334839, -2.39987254143,  1547.9921875, -2.43088102341, -0.3226313591
        0.263, -0.024203106761, -0.427141189575, 0.237870767713, -273.096893311, 4.59608745575, 1835.27331543, -2.59205150604, -0.464157044888
        0.264, -0.0238697137684, -0.426651716232, 0.209852546453, -332.765411377, 11.8034362793, 2121.40991211, -2.6679224968, -0.631910800934
        0.265, -0.0232328865677, -0.423675507307, 0.182585671544, -391.440185547, 19.2229595184, 2405.47509766, -2.66349673271, -0.825627803802
        0.266, -0.0223248880357, -0.418144643307, 0.156144455075, -448.12121582, 26.8292121887, 2686.57128906, -2.58433437347, -1.0443277359
        0.267, -0.0211733877659, -0.410023063421, 0.130594417453, -501.838684082, 34.5789985657, 2963.83374023, -2.43653249741, -1.28628575802
        0.268, -0.0198048036546, -0.399304628372, 0.105992883444, -551.668518066, 42.4161682129, 3236.43530273, -2.22663903236, -1.54903900623
        0.269, -0.0182459205389, -0.386015564203, 0.0823892354965, -596.747314453, 50.2748031616, 3503.58911133, -1.96153366566, -1.82942426205
         0.27, -0.0165246482939, -0.370212376118, 0.0598250553012, -636.287109375, 58.0817451477,  3764.5534668, -1.64829933643, -2.12364292145
        0.271, -0.0146702677011, -0.351981550455, 0.0383343696594, -669.589294434, 65.7587585449, 4018.63500977, -1.29409790039, -2.4273455143
        0.272, -0.0127133922651, -0.331439495087, 0.0179439019412, -696.058044434, 73.2245178223, 4265.19287109, -0.906050145626, -2.73573255539
        0.273, -0.0106857381761, -0.308731675148, -0.0013266914757, -715.212768555, 80.3966064453, 4503.64208984, -0.491127729416, -3.04371190071
        0.274, -0.00861977413297, -0.284031361341, -0.019464539364, -726.69909668, 87.1933288574, 4733.45898438, -0.0560563728213, -3.34656119347
        0.275, -0.00654829200357, -0.25753724575, -0.0364632457495, -730.298583984, 93.5353164673, 4954.18212891, 0.392768144608, -3.63820576668
